loss,val_loss,test_loss,step_loss,step_val_loss,step_test_loss,loss_output_layer_0,acc_output_layer_0,f1_score_output_layer_0,val_loss_output_layer_0,val_acc_output_layer_0,val_f1_score_output_layer_0,val_y_pred_output_layer_0,val_y_true_output_layer_0,test_loss_output_layer_0,test_acc_output_layer_0,test_f1_score_output_layer_0,test_y_pred_output_layer_0,test_y_true_output_layer_0,step_loss_output_layer_0,step_acc_output_layer_0,step_f1_score_output_layer_0,step_y_pred_output_layer_0,step_y_true_output_layer_0,step_val_loss_output_layer_0,step_val_acc_output_layer_0,step_val_f1_score_output_layer_0,step_val_y_pred_output_layer_0,step_val_y_true_output_layer_0,step_test_loss_output_layer_0,step_test_acc_output_layer_0,step_test_f1_score_output_layer_0,step_test_y_pred_output_layer_0,step_test_y_true_output_layer_0,loss_output_layer_1,acc_output_layer_1,f1_score_output_layer_1,val_loss_output_layer_1,val_acc_output_layer_1,val_f1_score_output_layer_1,val_y_pred_output_layer_1,val_y_true_output_layer_1,test_loss_output_layer_1,test_acc_output_layer_1,test_f1_score_output_layer_1,test_y_pred_output_layer_1,test_y_true_output_layer_1,step_loss_output_layer_1,step_acc_output_layer_1,step_f1_score_output_layer_1,step_y_pred_output_layer_1,step_y_true_output_layer_1,step_val_loss_output_layer_1,step_val_acc_output_layer_1,step_val_f1_score_output_layer_1,step_val_y_pred_output_layer_1,step_val_y_true_output_layer_1,step_test_loss_output_layer_1,step_test_acc_output_layer_1,step_test_f1_score_output_layer_1,step_test_y_pred_output_layer_1,step_test_y_true_output_layer_1,loss_output_layer_2,acc_output_layer_2,f1_score_output_layer_2,val_loss_output_layer_2,val_acc_output_layer_2,val_f1_score_output_layer_2,val_y_pred_output_layer_2,val_y_true_output_layer_2,test_loss_output_layer_2,test_acc_output_layer_2,test_f1_score_output_layer_2,test_y_pred_output_layer_2,test_y_true_output_layer_2,step_loss_output_layer_2,step_acc_output_layer_2,step_f1_score_output_layer_2,step_y_pred_output_layer_2,step_y_true_output_layer_2,step_val_loss_output_layer_2,step_val_acc_output_layer_2,step_val_f1_score_output_layer_2,step_val_y_pred_output_layer_2,step_val_y_true_output_layer_2,step_test_loss_output_layer_2,step_test_acc_output_layer_2,step_test_f1_score_output_layer_2,step_test_y_pred_output_layer_2,step_test_y_true_output_layer_2,loss_output_layer_3,acc_output_layer_3,f1_score_output_layer_3,val_loss_output_layer_3,val_acc_output_layer_3,val_f1_score_output_layer_3,val_y_pred_output_layer_3,val_y_true_output_layer_3,test_loss_output_layer_3,test_acc_output_layer_3,test_f1_score_output_layer_3,test_y_pred_output_layer_3,test_y_true_output_layer_3,step_loss_output_layer_3,step_acc_output_layer_3,step_f1_score_output_layer_3,step_y_pred_output_layer_3,step_y_true_output_layer_3,step_val_loss_output_layer_3,step_val_acc_output_layer_3,step_val_f1_score_output_layer_3,step_val_y_pred_output_layer_3,step_val_y_true_output_layer_3,step_test_loss_output_layer_3,step_test_acc_output_layer_3,step_test_f1_score_output_layer_3,step_test_y_pred_output_layer_3,step_test_y_true_output_layer_3,loss_output_layer_4,acc_output_layer_4,f1_score_output_layer_4,val_loss_output_layer_4,val_acc_output_layer_4,val_f1_score_output_layer_4,val_y_pred_output_layer_4,val_y_true_output_layer_4,test_loss_output_layer_4,test_acc_output_layer_4,test_f1_score_output_layer_4,test_y_pred_output_layer_4,test_y_true_output_layer_4,step_loss_output_layer_4,step_acc_output_layer_4,step_f1_score_output_layer_4,step_y_pred_output_layer_4,step_y_true_output_layer_4,step_val_loss_output_layer_4,step_val_acc_output_layer_4,step_val_f1_score_output_layer_4,step_val_y_pred_output_layer_4,step_val_y_true_output_layer_4,step_test_loss_output_layer_4,step_test_acc_output_layer_4,step_test_f1_score_output_layer_4,step_test_y_pred_output_layer_4,step_test_y_true_output_layer_4,loss_output_layer_5,acc_output_layer_5,f1_score_output_layer_5,val_loss_output_layer_5,val_acc_output_layer_5,val_f1_score_output_layer_5,val_y_pred_output_layer_5,val_y_true_output_layer_5,test_loss_output_layer_5,test_acc_output_layer_5,test_f1_score_output_layer_5,test_y_pred_output_layer_5,test_y_true_output_layer_5,step_loss_output_layer_5,step_acc_output_layer_5,step_f1_score_output_layer_5,step_y_pred_output_layer_5,step_y_true_output_layer_5,step_val_loss_output_layer_5,step_val_acc_output_layer_5,step_val_f1_score_output_layer_5,step_val_y_pred_output_layer_5,step_val_y_true_output_layer_5,step_test_loss_output_layer_5,step_test_acc_output_layer_5,step_test_f1_score_output_layer_5,step_test_y_pred_output_layer_5,step_test_y_true_output_layer_5
,,,6.81772,,,,,,,,,,,,,,,,0.70163,0.375,"[0.0, 0.54545]","[[0.46818, 0.53182], [0.46847, 0.53153], [0.46832, 0.53168], [0.46829, 0.53171], [0.46824, 0.53176], [0.46822, 0.53178], [0.46837, 0.53163], [0.46812, 0.53188], [0.46822, 0.53178], [0.46806, 0.53194], [0.46829, 0.53171], [0.4683, 0.5317], [0.46827, 0.53173], [0.46814, 0.53186], [0.46811, 0.53189], [0.46856, 0.53144], [0.46826, 0.53174], [0.46807, 0.53193], [0.46818, 0.53182], [0.46824, 0.53176], [0.46837, 0.53163], [0.46837, 0.53163], [0.4682, 0.5318], [0.46827, 0.53173], [0.46837, 0.53163], [0.46807, 0.53193], [0.46816, 0.53184], [0.46819, 0.53181], [0.46816, 0.53184], [0.46826, 0.53174], [0.46817, 0.53183], [0.46819, 0.53181]]","[[0.46818, 0.53182], [0.46847, 0.53153], [0.46832, 0.53168], [0.46829, 0.53171], [0.46824, 0.53176], [0.46822, 0.53178], [0.46837, 0.53163], [0.46812, 0.53188], [0.46822, 0.53178], [0.46806, 0.53194], [0.46829, 0.53171], [0.4683, 0.5317], [0.46827, 0.53173], [0.46814, 0.53186], [0.46811, 0.53189], [0.46856, 0.53144], [0.46826, 0.53174], [0.46807, 0.53193], [0.46818, 0.53182], [0.46824, 0.53176], [0.46837, 0.53163], [0.46837, 0.53163], [0.4682, 0.5318], [0.46827, 0.53173], [0.46837, 0.53163], [0.46807, 0.53193], [0.46816, 0.53184], [0.46819, 0.53181], [0.46816, 0.53184], [0.46826, 0.53174], [0.46817, 0.53183], [0.46819, 0.53181]]",,,,,,,,,,,,,,,,,,,,,,,,1.38734,0.0625,"[0.0, 0.0, 0.11765, 0.0]","[[0.21989, 0.25784, 0.26333, 0.25894], [0.21985, 0.25784, 0.26344, 0.25887], [0.21985, 0.25783, 0.26337, 0.25895], [0.21987, 0.25793, 0.26334, 0.25887], [0.21989, 0.25783, 0.26337, 0.25891], [0.21993, 0.25782, 0.26335, 0.25891], [0.21985, 0.25787, 0.26338, 0.2589], [0.21987, 0.25788, 0.26334, 0.25892], [0.21988, 0.25782, 0.26336, 0.25894], [0.21991, 0.25784, 0.26334, 0.25891], [0.21984, 0.25792, 0.26334, 0.2589], [0.2199, 0.25789, 0.26326, 0.25895], [0.21992, 0.25783, 0.26327, 0.25898], [0.2199, 0.25781, 0.26336, 0.25894], [0.2199, 0.25785, 0.26334, 0.25891], [0.21986, 0.25787, 0.26344, 0.25883], [0.21985, 0.25785, 0.2634, 0.2589], [0.21992, 0.2579, 0.26327, 0.25891], [0.2199, 0.25784, 0.26335, 0.25892], [0.21992, 0.25778, 0.26328, 0.25903], [0.21992, 0.25781, 0.26333, 0.25893], [0.21987, 0.2578, 0.26344, 0.25889], [0.22, 0.25771, 0.26328, 0.25901], [0.21989, 0.2579, 0.26335, 0.25886], [0.21989, 0.25783, 0.26338, 0.25889], [0.21989, 0.25787, 0.26333, 0.2589], [0.21987, 0.25794, 0.26339, 0.25881], [0.2199, 0.25782, 0.26334, 0.25895], [0.21989, 0.25787, 0.26331, 0.25893], [0.21989, 0.25783, 0.26331, 0.25897], [0.21994, 0.25779, 0.26334, 0.25893], [0.21987, 0.25793, 0.26328, 0.25893]]","[[0.21989, 0.25784, 0.26333, 0.25894], [0.21985, 0.25784, 0.26344, 0.25887], [0.21985, 0.25783, 0.26337, 0.25895], [0.21987, 0.25793, 0.26334, 0.25887], [0.21989, 0.25783, 0.26337, 0.25891], [0.21993, 0.25782, 0.26335, 0.25891], [0.21985, 0.25787, 0.26338, 0.2589], [0.21987, 0.25788, 0.26334, 0.25892], [0.21988, 0.25782, 0.26336, 0.25894], [0.21991, 0.25784, 0.26334, 0.25891], [0.21984, 0.25792, 0.26334, 0.2589], [0.2199, 0.25789, 0.26326, 0.25895], [0.21992, 0.25783, 0.26327, 0.25898], [0.2199, 0.25781, 0.26336, 0.25894], [0.2199, 0.25785, 0.26334, 0.25891], [0.21986, 0.25787, 0.26344, 0.25883], [0.21985, 0.25785, 0.2634, 0.2589], [0.21992, 0.2579, 0.26327, 0.25891], [0.2199, 0.25784, 0.26335, 0.25892], [0.21992, 0.25778, 0.26328, 0.25903], [0.21992, 0.25781, 0.26333, 0.25893], [0.21987, 0.2578, 0.26344, 0.25889], [0.22, 0.25771, 0.26328, 0.25901], [0.21989, 0.2579, 0.26335, 0.25886], [0.21989, 0.25783, 0.26338, 0.25889], [0.21989, 0.25787, 0.26333, 0.2589], [0.21987, 0.25794, 0.26339, 0.25881], [0.2199, 0.25782, 0.26334, 0.25895], [0.21989, 0.25787, 0.26331, 0.25893], [0.21989, 0.25783, 0.26331, 0.25897], [0.21994, 0.25779, 0.26334, 0.25893], [0.21987, 0.25793, 0.26328, 0.25893]]",,,,,,,,,,,,,,,,,,,,,,,,1.39097,0.09375,"[0.0, 0.0, 0.17143, 0.0]","[[0.24265, 0.23758, 0.27585, 0.24392], [0.2428, 0.23744, 0.2758, 0.24395], [0.24271, 0.23752, 0.27582, 0.24395], [0.24272, 0.23752, 0.27581, 0.24395], [0.24281, 0.23745, 0.27575, 0.24399], [0.24265, 0.23761, 0.27581, 0.24394], [0.24277, 0.23745, 0.2759, 0.24388], [0.24283, 0.2374, 0.27574, 0.24403], [0.24264, 0.23759, 0.27586, 0.24391], [0.24278, 0.23748, 0.27579, 0.24396], [0.24279, 0.23742, 0.27581, 0.24399], [0.24263, 0.23756, 0.2759, 0.24392], [0.24268, 0.23758, 0.27584, 0.24389], [0.24271, 0.23754, 0.27578, 0.24397], [0.24263, 0.23762, 0.27584, 0.24392], [0.24285, 0.23746, 0.27576, 0.24393], [0.24283, 0.2374, 0.27584, 0.24393], [0.24277, 0.23741, 0.27581, 0.24401], [0.24267, 0.2376, 0.27584, 0.24388], [0.24272, 0.23745, 0.27592, 0.2439], [0.24281, 0.23749, 0.27582, 0.24388], [0.24293, 0.23733, 0.27572, 0.24403], [0.24271, 0.23745, 0.27586, 0.24398], [0.2426, 0.2376, 0.27584, 0.24396], [0.24266, 0.23749, 0.27592, 0.24393], [0.24278, 0.23748, 0.27576, 0.24399], [0.24273, 0.23755, 0.27582, 0.2439], [0.24263, 0.23761, 0.27584, 0.24392], [0.2427, 0.23751, 0.27588, 0.24391], [0.24271, 0.23756, 0.27581, 0.24393], [0.24269, 0.23754, 0.27576, 0.24401], [0.24268, 0.23747, 0.2759, 0.24395]]","[[0.24265, 0.23758, 0.27585, 0.24392], [0.2428, 0.23744, 0.2758, 0.24395], [0.24271, 0.23752, 0.27582, 0.24395], [0.24272, 0.23752, 0.27581, 0.24395], [0.24281, 0.23745, 0.27575, 0.24399], [0.24265, 0.23761, 0.27581, 0.24394], [0.24277, 0.23745, 0.2759, 0.24388], [0.24283, 0.2374, 0.27574, 0.24403], [0.24264, 0.23759, 0.27586, 0.24391], [0.24278, 0.23748, 0.27579, 0.24396], [0.24279, 0.23742, 0.27581, 0.24399], [0.24263, 0.23756, 0.2759, 0.24392], [0.24268, 0.23758, 0.27584, 0.24389], [0.24271, 0.23754, 0.27578, 0.24397], [0.24263, 0.23762, 0.27584, 0.24392], [0.24285, 0.23746, 0.27576, 0.24393], [0.24283, 0.2374, 0.27584, 0.24393], [0.24277, 0.23741, 0.27581, 0.24401], [0.24267, 0.2376, 0.27584, 0.24388], [0.24272, 0.23745, 0.27592, 0.2439], [0.24281, 0.23749, 0.27582, 0.24388], [0.24293, 0.23733, 0.27572, 0.24403], [0.24271, 0.23745, 0.27586, 0.24398], [0.2426, 0.2376, 0.27584, 0.24396], [0.24266, 0.23749, 0.27592, 0.24393], [0.24278, 0.23748, 0.27576, 0.24399], [0.24273, 0.23755, 0.27582, 0.2439], [0.24263, 0.23761, 0.27584, 0.24392], [0.2427, 0.23751, 0.27588, 0.24391], [0.24271, 0.23756, 0.27581, 0.24393], [0.24269, 0.23754, 0.27576, 0.24401], [0.24268, 0.23747, 0.2759, 0.24395]]",,,,,,,,,,,,,,,,,,,,,,,,1.10379,0.15625,"[0.27027, 0.0, 0.0]","[[0.34963, 0.32671, 0.32366], [0.3496, 0.32674, 0.32366], [0.34961, 0.32672, 0.32367], [0.34957, 0.32679, 0.32365], [0.34968, 0.32666, 0.32366], [0.34974, 0.32659, 0.32367], [0.34952, 0.32666, 0.32382], [0.3496, 0.32675, 0.32365], [0.34964, 0.3267, 0.32366], [0.34975, 0.32669, 0.32356], [0.34959, 0.32669, 0.32373], [0.34983, 0.32664, 0.32353], [0.34963, 0.32662, 0.32375], [0.34971, 0.32659, 0.3237], [0.34969, 0.32664, 0.32367], [0.34958, 0.32673, 0.32369], [0.34975, 0.3269, 0.32335], [0.34975, 0.32647, 0.32378], [0.34967, 0.32668, 0.32365], [0.34969, 0.32663, 0.32368], [0.34953, 0.32664, 0.32382], [0.34965, 0.32672, 0.32363], [0.34975, 0.32664, 0.32361], [0.34957, 0.32667, 0.32376], [0.34958, 0.32674, 0.32368], [0.3497, 0.32665, 0.32365], [0.34955, 0.32672, 0.32373], [0.34964, 0.32667, 0.32368], [0.34969, 0.32664, 0.32367], [0.34971, 0.32664, 0.32364], [0.34973, 0.32667, 0.3236], [0.34963, 0.32669, 0.32368]]","[[0.34963, 0.32671, 0.32366], [0.3496, 0.32674, 0.32366], [0.34961, 0.32672, 0.32367], [0.34957, 0.32679, 0.32365], [0.34968, 0.32666, 0.32366], [0.34974, 0.32659, 0.32367], [0.34952, 0.32666, 0.32382], [0.3496, 0.32675, 0.32365], [0.34964, 0.3267, 0.32366], [0.34975, 0.32669, 0.32356], [0.34959, 0.32669, 0.32373], [0.34983, 0.32664, 0.32353], [0.34963, 0.32662, 0.32375], [0.34971, 0.32659, 0.3237], [0.34969, 0.32664, 0.32367], [0.34958, 0.32673, 0.32369], [0.34975, 0.3269, 0.32335], [0.34975, 0.32647, 0.32378], [0.34967, 0.32668, 0.32365], [0.34969, 0.32663, 0.32368], [0.34953, 0.32664, 0.32382], [0.34965, 0.32672, 0.32363], [0.34975, 0.32664, 0.32361], [0.34957, 0.32667, 0.32376], [0.34958, 0.32674, 0.32368], [0.3497, 0.32665, 0.32365], [0.34955, 0.32672, 0.32373], [0.34964, 0.32667, 0.32368], [0.34969, 0.32664, 0.32367], [0.34971, 0.32664, 0.32364], [0.34973, 0.32667, 0.3236], [0.34963, 0.32669, 0.32368]]",,,,,,,,,,,,,,,,,,,,,,,,1.10636,0.0625,"[0.0, 0.11765, 0.0]","[[0.33479, 0.34065, 0.32456], [0.33474, 0.34043, 0.32483], [0.33475, 0.3406, 0.32466], [0.33479, 0.34066, 0.32455], [0.33478, 0.3406, 0.32462], [0.33478, 0.34068, 0.32454], [0.33473, 0.34051, 0.32476], [0.33474, 0.34057, 0.32469], [0.33471, 0.3407, 0.32459], [0.33466, 0.3407, 0.32465], [0.33478, 0.34053, 0.32469], [0.33476, 0.34064, 0.3246], [0.33479, 0.34073, 0.32448], [0.33476, 0.34072, 0.32452], [0.33475, 0.34074, 0.32451], [0.33474, 0.34045, 0.32481], [0.33468, 0.34057, 0.32476], [0.33474, 0.34072, 0.32454], [0.33472, 0.3407, 0.32457], [0.33477, 0.34063, 0.3246], [0.33481, 0.34058, 0.32461], [0.33473, 0.34048, 0.32479], [0.33488, 0.34057, 0.32455], [0.3348, 0.34063, 0.32457], [0.33481, 0.34055, 0.32465], [0.33475, 0.34077, 0.32448], [0.3349, 0.34061, 0.32449], [0.33472, 0.34069, 0.32458], [0.33478, 0.34065, 0.32457], [0.33479, 0.34062, 0.32459], [0.33478, 0.3406, 0.32462], [0.33476, 0.34071, 0.32452]]","[[0.33479, 0.34065, 0.32456], [0.33474, 0.34043, 0.32483], [0.33475, 0.3406, 0.32466], [0.33479, 0.34066, 0.32455], [0.33478, 0.3406, 0.32462], [0.33478, 0.34068, 0.32454], [0.33473, 0.34051, 0.32476], [0.33474, 0.34057, 0.32469], [0.33471, 0.3407, 0.32459], [0.33466, 0.3407, 0.32465], [0.33478, 0.34053, 0.32469], [0.33476, 0.34064, 0.3246], [0.33479, 0.34073, 0.32448], [0.33476, 0.34072, 0.32452], [0.33475, 0.34074, 0.32451], [0.33474, 0.34045, 0.32481], [0.33468, 0.34057, 0.32476], [0.33474, 0.34072, 0.32454], [0.33472, 0.3407, 0.32457], [0.33477, 0.34063, 0.3246], [0.33481, 0.34058, 0.32461], [0.33473, 0.34048, 0.32479], [0.33488, 0.34057, 0.32455], [0.3348, 0.34063, 0.32457], [0.33481, 0.34055, 0.32465], [0.33475, 0.34077, 0.32448], [0.3349, 0.34061, 0.32449], [0.33472, 0.34069, 0.32458], [0.33478, 0.34065, 0.32457], [0.33479, 0.34062, 0.32459], [0.33478, 0.3406, 0.32462], [0.33476, 0.34071, 0.32452]]",,,,,,,,,,,,,,,,,,,,,,,,1.12763,0.0,"[0.0, 0.0, 0.0]","[[0.31931, 0.37721, 0.30348], [0.3195, 0.37722, 0.30328], [0.31928, 0.37724, 0.30348], [0.31944, 0.37725, 0.30331], [0.31951, 0.3773, 0.30319], [0.31944, 0.37719, 0.30337], [0.31936, 0.37721, 0.30343], [0.31948, 0.37724, 0.30328], [0.31937, 0.3772, 0.30343], [0.31939, 0.37732, 0.30329], [0.3195, 0.37725, 0.30325], [0.31949, 0.3772, 0.30331], [0.31951, 0.37717, 0.30332], [0.3195, 0.37716, 0.30333], [0.31941, 0.37724, 0.30335], [0.31946, 0.37724, 0.3033], [0.31944, 0.37718, 0.30337], [0.31953, 0.37731, 0.30315], [0.31941, 0.37717, 0.30341], [0.31949, 0.37715, 0.30335], [0.31943, 0.37719, 0.30338], [0.31948, 0.37725, 0.30327], [0.31942, 0.37721, 0.30337], [0.31939, 0.37726, 0.30335], [0.31959, 0.37724, 0.30317], [0.31946, 0.37725, 0.30329], [0.31939, 0.37728, 0.30333], [0.31936, 0.37719, 0.30346], [0.31943, 0.37726, 0.30331], [0.31943, 0.3771, 0.30346], [0.31952, 0.37724, 0.30323], [0.31964, 0.37725, 0.30311]]","[[0.31931, 0.37721, 0.30348], [0.3195, 0.37722, 0.30328], [0.31928, 0.37724, 0.30348], [0.31944, 0.37725, 0.30331], [0.31951, 0.3773, 0.30319], [0.31944, 0.37719, 0.30337], [0.31936, 0.37721, 0.30343], [0.31948, 0.37724, 0.30328], [0.31937, 0.3772, 0.30343], [0.31939, 0.37732, 0.30329], [0.3195, 0.37725, 0.30325], [0.31949, 0.3772, 0.30331], [0.31951, 0.37717, 0.30332], [0.3195, 0.37716, 0.30333], [0.31941, 0.37724, 0.30335], [0.31946, 0.37724, 0.3033], [0.31944, 0.37718, 0.30337], [0.31953, 0.37731, 0.30315], [0.31941, 0.37717, 0.30341], [0.31949, 0.37715, 0.30335], [0.31943, 0.37719, 0.30338], [0.31948, 0.37725, 0.30327], [0.31942, 0.37721, 0.30337], [0.31939, 0.37726, 0.30335], [0.31959, 0.37724, 0.30317], [0.31946, 0.37725, 0.30329], [0.31939, 0.37728, 0.30333], [0.31936, 0.37719, 0.30346], [0.31943, 0.37726, 0.30331], [0.31943, 0.3771, 0.30346], [0.31952, 0.37724, 0.30323], [0.31964, 0.37725, 0.30311]]",,,,,,,,,,
