from,to,distance
587,560,0.944788
93,91,0.944731
91,93,0.944731
1062,194,0.944703
440,1389,0.944639
603,512,0.944576
1129,330,0.944563
1050,569,0.944553
569,1050,0.944553
858,909,0.944530
786,785,0.944520
115,172,0.944505
1007,725,0.944497
781,780,0.944491
780,781,0.944491
1202,1081,0.944445
49,172,0.944429
587,1120,0.944278
778,898,0.944256
1089,1009,0.944230
704,699,0.944219
1019,137,0.944215
137,1019,0.944215
1057,1052,0.944212
1052,1057,0.944212
1086,1087,0.944206
303,89,0.944203
1316,768,0.944193
1084,1086,0.944176
1086,1084,0.944176
1127,595,0.944127
531,1307,0.944087
1000,725,0.943948
232,1294,0.943912
963,226,0.943901
464,466,0.943859
1367,496,0.943730
1361,758,0.943674
758,1361,0.943674
589,139,0.943633
829,487,0.943627
629,380,0.943599
858,208,0.943588
1051,1050,0.943572
833,728,0.943558
728,833,0.943558
522,283,0.943353
513,514,0.943351
782,785,0.943282
478,171,0.943253
670,353,0.943176
206,204,0.943108
1361,760,0.943104
760,1361,0.943104
229,544,0.943028
229,540,0.943028
1368,776,0.943028
776,1368,0.943028
450,1409,0.943020
914,486,0.943010
840,503,0.942981
1008,1007,0.942957
1127,815,0.942934
1398,999,0.942931
999,1398,0.942931
479,1314,0.942912
834,1405,0.942885
504,839,0.942868
4,865,0.942853
4,864,0.942853
577,1275,0.942776
151,652,0.942656
1112,69,0.942633
342,546,0.942620
1133,365,0.942581
563,1033,0.942500
128,957,0.942480
998,999,0.942332
1072,1073,0.942309
1399,984,0.942266
453,1339,0.942261
432,435,0.942223
435,432,0.942223
719,885,0.942198
885,719,0.942198
63,243,0.942196
706,738,0.942189
671,1289,0.942168
1079,375,0.942099
707,693,0.942081
189,226,0.942072
518,1220,0.942038
493,1415,0.942034
637,753,0.942003
303,88,0.941969
1414,1316,0.941964
539,1344,0.941943
1066,139,0.941884
1122,829,0.941799
599,566,0.941790
566,599,0.941790
1026,282,0.941698
1368,1361,0.941653
967,1245,0.941546
637,240,0.941421
1008,1009,0.941392
344,1142,0.941345
518,986,0.941266
735,733,0.941235
733,735,0.941235
764,763,0.941114
666,673,0.941088
246,250,0.941085
250,246,0.941085
1228,715,0.941000
440,1184,0.940911
1029,716,0.940866
1013,567,0.940853
1122,867,0.940850
562,563,0.940850
1299,1300,0.940841
1300,1299,0.940841
970,493,0.940838
1085,1086,0.940835
1222,267,0.940835
915,1090,0.940834
1354,910,0.940824
1411,712,0.940596
958,766,0.940591
1414,1108,0.940492
195,1056,0.940396
549,1416,0.940391
95,87,0.940313
1189,1192,0.940228
1192,1189,0.940228
1362,1361,0.940220
1054,768,0.940209
1137,1078,0.940171
1078,1137,0.940171
121,1049,0.940112
1049,121,0.940112
57,55,0.940028
453,451,0.939981
247,239,0.939980
475,476,0.939965
740,616,0.939898
464,462,0.939885
1044,298,0.939881
619,796,0.939867
796,619,0.939867
106,107,0.939826
107,106,0.939826
709,371,0.939816
1111,367,0.939780
367,1111,0.939780
1155,797,0.939764
982,853,0.939701
304,839,0.939686
269,1399,0.939652
41,372,0.939626
189,211,0.939598
1121,1389,0.939569
209,246,0.939523
1044,299,0.939514
1138,727,0.939404
436,437,0.939354
437,436,0.939354
426,29,0.939327
385,393,0.939313
1163,587,0.939260
915,855,0.939255
969,1041,0.939251
754,394,0.939146
26,32,0.939037
1390,28,0.938989
1133,843,0.938943
341,765,0.938941
277,292,0.938901
1020,545,0.938864
1020,541,0.938864
707,288,0.938861
987,689,0.938845
269,999,0.938841
1121,292,0.938818
714,713,0.938786
713,714,0.938786
828,151,0.938715
304,353,0.938706
750,931,0.938603
198,228,0.938587
276,518,0.938499
686,687,0.938495
781,785,0.938377
117,268,0.938377
268,117,0.938377
1113,1369,0.938370
94,96,0.938363
203,172,0.938324
759,1368,0.938297
759,1361,0.938142
100,221,0.938139
697,703,0.938105
762,763,0.937886
1312,1414,0.937861
903,900,0.937728
903,897,0.937728
900,903,0.937728
897,903,0.937728
1012,778,0.937686
581,554,0.937555
1067,642,0.937490
942,1245,0.937411
1054,289,0.937378
134,132,0.937357
132,134,0.937357
1196,1195,0.937261
1195,1196,0.937261
513,509,0.937155
309,112,0.937000
598,567,0.936963
1242,742,0.936940
814,311,0.936933
484,460,0.936792
130,1089,0.936755
1089,130,0.936755
26,33,0.936754
250,253,0.936645
253,250,0.936645
142,558,0.936452
558,142,0.936452
1126,519,0.936402
234,228,0.936389
841,867,0.936381
610,768,0.936363
447,504,0.936289
1241,226,0.936229
524,715,0.936192
740,522,0.936167
814,387,0.936156
625,971,0.936039
697,688,0.936037
1322,537,0.935989
576,589,0.935989
523,522,0.935929
1239,380,0.935875
777,1055,0.935828
426,33,0.935757
577,768,0.935679
629,504,0.935632
1266,1108,0.935599
576,1289,0.935593
754,29,0.935568
948,202,0.935559
948,219,0.935540
47,1056,0.935501
1155,519,0.935372
1187,1190,0.935342
1190,1187,0.935342
889,885,0.935270
885,889,0.935270
816,817,0.935217
817,816,0.935217
1358,1359,0.935183
1359,1358,0.935183
1266,402,0.935161
989,725,0.934997
397,383,0.934977
780,785,0.934964
1239,311,0.934875
549,1417,0.934701
565,566,0.934670
566,565,0.934670
1111,718,0.934631
665,679,0.934626
953,289,0.934545
534,286,0.934542
90,589,0.934506
1051,457,0.934460
621,622,0.934441
622,621,0.934441
1285,537,0.934431
1394,994,0.934414
994,1394,0.934414
1395,1394,0.934408
268,50,0.934386
187,205,0.934380
140,269,0.934372
90,1142,0.934339
1241,342,0.934249
234,1066,0.934236
995,994,0.934158
396,1323,0.934116
1323,396,0.934116
879,584,0.934021
313,1288,0.934013
111,108,0.933948
108,111,0.933948
1141,328,0.933878
959,1111,0.933821
1141,333,0.933814
346,342,0.933764
1370,758,0.933681
721,740,0.933654
1274,1290,0.933532
1290,1274,0.933532
344,50,0.933420
312,268,0.933402
111,1275,0.933392
156,155,0.933320
155,156,0.933320
1083,4,0.933275
968,223,0.933239
209,253,0.933216
494,493,0.933195
296,297,0.933131
68,418,0.933095
418,68,0.933095
103,104,0.933092
104,103,0.933092
565,539,0.932998
762,780,0.932974
130,554,0.932916
1242,745,0.932836
1199,557,0.932834
557,1199,0.932834
862,1228,0.932760
187,204,0.932747
140,1289,0.932712
477,478,0.932667
710,374,0.932618
106,958,0.932514
1166,219,0.932429
1027,1029,0.932399
921,353,0.932366
1235,105,0.932255
105,1235,0.932255
261,1263,0.932229
1092,656,0.932211
145,712,0.932205
488,484,0.932190
434,430,0.932180
430,434,0.932180
809,839,0.932158
1061,127,0.932118
439,382,0.931955
695,1414,0.931847
128,1340,0.931801
1069,194,0.931770
557,663,0.931766
741,703,0.931754
275,314,0.931615
91,189,0.931601
879,526,0.931588
320,771,0.931557
579,285,0.931496
612,312,0.931451
312,612,0.931451
719,718,0.931366
117,312,0.931217
406,533,0.931188
309,832,0.931132
494,1169,0.931123
953,307,0.931070
710,708,0.931036
708,710,0.931036
709,710,0.930895
254,247,0.930808
176,898,0.930699
600,1141,0.930626
142,557,0.930590
1359,1363,0.930498
1363,1359,0.930498
947,89,0.930469
1161,1201,0.930457
1092,402,0.930405
449,397,0.930393
116,766,0.930374
277,867,0.930366
551,312,0.930283
713,668,0.930243
889,541,0.930225
884,940,0.930168
940,884,0.930168
698,904,0.930112
659,695,0.930060
695,659,0.930060
320,1310,0.930005
556,562,0.930000
1232,111,0.929989
721,718,0.929957
145,715,0.929906
1378,1163,0.929906
1163,1378,0.929906
1192,1016,0.929900
1016,1192,0.929900
970,494,0.929891
993,996,0.929880
996,993,0.929880
141,958,0.929876
1362,1368,0.929859
667,855,0.929767
434,1219,0.929763
1219,434,0.929763
741,162,0.929741
1346,569,0.929703
982,656,0.929669
190,175,0.929570
175,190,0.929570
477,1314,0.929500
1246,117,0.929463
1326,1285,0.929454
1015,900,0.929341
1015,897,0.929341
812,46,0.929300
46,812,0.929300
708,709,0.929290
1346,725,0.929174
198,1172,0.929102
346,889,0.929016
530,717,0.929003
1246,118,0.928944
809,521,0.928875
155,1141,0.928831
1393,993,0.928818
1396,996,0.928767
1214,428,0.928715
428,1214,0.928715
1420,894,0.928647
666,692,0.928618
1328,1329,0.928611
1329,1328,0.928611
93,189,0.928601
261,242,0.928528
530,1311,0.928441
392,320,0.928374
597,598,0.928351
1420,1289,0.928200
862,1072,0.928142
475,554,0.928103
1337,1326,0.928093
1326,1337,0.928093
392,143,0.927991
1290,523,0.927886
625,850,0.927840
439,292,0.927567
1146,1377,0.927554
1377,1146,0.927554
921,1239,0.927417
85,110,0.927298
110,85,0.927298
481,319,0.927260
579,302,0.927258
831,926,0.927243
437,434,0.927217
294,1268,0.927179
660,683,0.927167
416,1376,0.927086
415,1376,0.927086
777,548,0.927073
1419,825,0.927003
1378,1377,0.926870
1377,1378,0.926870
774,307,0.926824
586,582,0.926619
582,586,0.926619
947,88,0.926520
833,839,0.926350
218,486,0.926320
524,712,0.926304
968,224,0.926210
218,778,0.926193
613,616,0.926153
892,893,0.926036
893,892,0.926036
831,1159,0.925927
136,1052,0.925799
123,856,0.925717
1358,1341,0.925672
1341,1358,0.925672
610,750,0.925663
773,1150,0.925615
1150,773,0.925615
1319,882,0.925581
732,460,0.925395
570,126,0.925370
237,1303,0.925249
161,150,0.925013
150,161,0.925013
367,1326,0.924963
532,143,0.924878
157,155,0.924829
1296,994,0.924792
294,1271,0.924749
1278,1327,0.924671
1327,1278,0.924671
1291,1239,0.924663
1104,127,0.924641
1057,788,0.924547
796,616,0.924410
275,769,0.924408
983,386,0.924382
1304,1266,0.924345
939,950,0.924316
950,939,0.924316
1347,1340,0.924078
1083,496,0.923990
782,781,0.923927
1011,968,0.923918
961,928,0.923898
1335,952,0.923882
1011,969,0.923827
732,1368,0.923799
1296,1395,0.923784
1304,220,0.923742
449,400,0.923735
123,857,0.923672
774,306,0.923534
551,41,0.923155
103,1145,0.922981
1145,103,0.922981
5,826,0.922794
480,798,0.922656
696,675,0.922517
433,428,0.922494
428,433,0.922494
1135,644,0.922482
116,119,0.922407
872,356,0.922386
1341,468,0.922378
468,1341,0.922378
1329,1285,0.922348
632,975,0.922304
790,616,0.922269
1147,1420,0.922243
694,312,0.922034
1335,882,0.922011
1319,952,0.921908
271,663,0.921871
612,96,0.921839
1298,1297,0.921672
1297,1298,0.921672
701,1127,0.921638
148,1007,0.921633
790,613,0.921446
613,790,0.921446
945,717,0.921386
271,121,0.921307
694,347,0.921219
1104,162,0.921145
1078,1138,0.921035
980,863,0.920932
863,980,0.920932
1216,420,0.920913
420,1216,0.920913
1280,1316,0.920696
983,1204,0.920614
1195,1197,0.920594
1197,1195,0.920594
1071,1131,0.920387
1131,1071,0.920387
944,283,0.920320
1400,1114,0.920275
1291,353,0.920237
136,779,0.920132
270,269,0.920083
892,610,0.920078
911,1141,0.920047
38,139,0.920008
944,286,0.920006
251,264,0.919859
251,266,0.919859
468,1368,0.919699
238,232,0.919682
956,699,0.919508
822,509,0.919497
1347,769,0.919411
1152,1257,0.919276
1214,219,0.919237
585,578,0.918956
272,275,0.918897
1071,1377,0.918839
659,707,0.918812
313,814,0.918735
1324,314,0.918648
1135,1078,0.918490
582,213,0.918322
1365,789,0.918216
1131,1122,0.918096
296,300,0.917907
1063,280,0.917832
280,1063,0.917832
752,838,0.917751
159,445,0.917705
822,603,0.917663
133,134,0.917646
134,133,0.917646
961,785,0.917282
254,76,0.917140
890,970,0.917139
581,580,0.917119
190,565,0.917073
550,699,0.917003
696,695,0.916951
945,715,0.916882
660,678,0.916880
1219,437,0.916870
812,1210,0.916812
120,445,0.916780
1324,1321,0.916765
46,932,0.916691
1014,1016,0.916663
1016,1014,0.916663
990,727,0.916571
433,837,0.916483
728,1329,0.916435
614,751,0.916335
751,618,0.916335
751,614,0.916335
618,751,0.916335
532,534,0.916309
274,493,0.916133
1365,512,0.916107
23,145,0.915982
1205,251,0.915831
238,247,0.915824
1014,1202,0.915814
570,745,0.915766
1231,718,0.915710
1094,989,0.915671
1152,1113,0.915609
819,370,0.915380
1174,110,0.915350
110,1174,0.915350
1115,1313,0.915206
1313,1115,0.915206
1278,1328,0.915119
249,247,0.915081
1281,1316,0.915078
1297,1302,0.915001
1019,255,0.914853
430,437,0.914808
599,565,0.914690
600,371,0.914484
472,391,0.914436
391,472,0.914436
1095,1138,0.914314
973,1203,0.914242
1203,973,0.914242
752,1258,0.914178
396,533,0.914121
1388,773,0.914114
773,1388,0.914114
711,874,0.914064
874,711,0.914064
38,312,0.914062
872,117,0.913963
819,765,0.913845
1320,1278,0.913791
516,1061,0.913663
436,1219,0.913649
733,513,0.913569
1325,1206,0.913517
431,426,0.913426
556,558,0.913334
767,1056,0.913269
956,178,0.913247
737,56,0.913195
1388,394,0.913132
807,1213,0.913002
1330,35,0.912965
1123,1108,0.912844
467,219,0.912777
597,758,0.912664
467,896,0.912628
1149,1145,0.912603
1145,1149,0.912603
1325,377,0.912409
473,472,0.912394
472,473,0.912394
1387,1386,0.912182
1386,1387,0.912182
821,817,0.912069
737,55,0.911963
6,1412,0.911919
280,209,0.911549
988,839,0.911508
249,248,0.911366
248,249,0.911366
807,1211,0.911347
1371,885,0.911343
1191,694,0.911196
615,975,0.911156
711,1375,0.911072
1375,711,0.911072
1187,1414,0.911038
53,662,0.910722
474,1288,0.910654
443,1104,0.910649
270,513,0.910584
813,814,0.910495
6,852,0.910400
1404,1411,0.910398
1177,202,0.910393
168,1143,0.909937
1143,168,0.909937
1305,1203,0.909901
1203,1305,0.909901
868,474,0.909808
168,885,0.909756
248,247,0.909638
1406,1420,0.909605
390,397,0.909587
1330,345,0.909546
604,602,0.909289
602,604,0.909289
23,712,0.908960
1107,521,0.908945
848,213,0.908849
1279,50,0.908576
1375,874,0.908554
1215,191,0.908446
442,1104,0.908285
1229,625,0.908276
1231,342,0.908216
1191,892,0.908067
147,654,0.908056
624,1239,0.907995
631,1100,0.907982
399,410,0.907965
410,399,0.907965
761,1070,0.907931
1366,453,0.907917
627,770,0.907886
770,627,0.907886
770,628,0.907886
628,770,0.907886
920,715,0.907869
1371,699,0.907150
53,825,0.907100
1279,338,0.907032
918,1237,0.907002
1237,918,0.907002
1355,130,0.906992
869,1079,0.906932
1123,686,0.906893
1177,1293,0.906868
39,134,0.906524
803,1242,0.906501
1404,1061,0.906356
821,819,0.906331
1109,509,0.906035
62,625,0.906008
520,1089,0.905909
37,127,0.905873
85,975,0.905780
1287,903,0.905334
150,126,0.905216
615,522,0.905038
64,164,0.904955
621,652,0.904917
893,610,0.904807
1146,1378,0.904495
988,469,0.904477
575,1187,0.904269
5,856,0.904269
1109,668,0.904201
890,97,0.904106
97,890,0.904106
359,890,0.903855
2,973,0.903723
973,2,0.903723
1348,975,0.903687
1150,1407,0.903633
767,1011,0.903518
776,1362,0.903326
920,439,0.903302
1107,469,0.903152
137,863,0.903056
863,137,0.903056
170,155,0.902952
133,303,0.902900
622,652,0.902797
318,550,0.902615
980,737,0.902577
1237,889,0.902375
160,361,0.902138
361,160,0.902138
972,1029,0.902137
575,108,0.902033
421,384,0.901953
1247,1308,0.901877
1308,1247,0.901877
761,1000,0.901832
1402,602,0.901755
1099,1070,0.901695
318,699,0.901434
806,469,0.901418
887,1137,0.901374
848,586,0.901327
895,175,0.901074
359,219,0.900820
1174,859,0.900575
859,1174,0.900575
40,38,0.900550
830,442,0.900371
