from,to,distance
8258,9816,0.983293
9816,8258,0.983293
6265,2406,0.983291
2406,6265,0.983291
6307,5912,0.983285
5912,6307,0.983285
7640,1993,0.983271
1993,7640,0.983271
9446,10719,0.983241
10719,9446,0.983241
1295,11833,0.983195
11833,1295,0.983195
4110,4121,0.983117
4121,4110,0.983117
9079,11147,0.983069
11147,9079,0.983069
2244,8420,0.982994
8420,2244,0.982994
8969,5357,0.982953
5357,8969,0.982953
4118,4101,0.982889
4101,4118,0.982889
1492,6495,0.982882
6495,1492,0.982882
10788,9256,0.982877
9256,10788,0.982877
1769,6750,0.982852
6750,1769,0.982852
7705,4497,0.982840
4497,7705,0.982840
10234,10213,0.982784
10213,10234,0.982784
11095,8802,0.982779
8802,11095,0.982779
7398,1872,0.982583
1872,7398,0.982583
7834,7835,0.982456
8424,2247,0.982438
2247,8424,0.982438
5131,2610,0.982143
2610,5131,0.982143
10342,9745,0.982133
9745,10342,0.982133
8450,2261,0.982123
2261,8450,0.982123
8260,4633,0.982114
4633,8260,0.982114
8009,8007,0.982067
12109,12096,0.982064
12096,12109,0.982064
5205,2541,0.982037
2541,5205,0.982037
11914,11287,0.981937
11287,11914,0.981937
8012,8007,0.981930
8441,2258,0.981747
2258,8441,0.981747
1285,11826,0.981678
11826,1285,0.981678
8009,8011,0.981622
9829,11312,0.981553
11312,9829,0.981553
3809,7806,0.981541
7806,3809,0.981541
7134,7135,0.981503
7135,7134,0.981503
7850,7844,0.981420
9145,8767,0.981386
8767,9145,0.981386
2676,4850,0.981338
4850,2676,0.981338
10025,9073,0.981313
9073,10025,0.981313
4733,7727,0.981254
7727,4733,0.981254
2269,8488,0.981126
8488,2269,0.981126
11996,3428,0.981027
3428,11996,0.981027
9389,9640,0.980806
9640,9389,0.980806
11953,11877,0.980664
11877,11953,0.980664
5574,6950,0.980626
6950,5574,0.980626
665,666,0.980617
666,665,0.980617
9629,5397,0.980587
5397,9629,0.980587
5574,1787,0.980573
1787,5574,0.980573
8613,2317,0.980498
2317,8613,0.980498
8631,4839,0.980475
4839,8631,0.980475
10463,2441,0.980366
2441,10463,0.980366
10583,10036,0.980327
10036,10583,0.980327
8050,4144,0.980183
4144,8050,0.980183
7742,3781,0.980110
3781,7742,0.980110
2630,7522,0.979989
7522,2630,0.979989
7268,8250,0.979909
8250,7268,0.979909
11599,11602,0.979831
11602,11599,0.979831
6495,6111,0.979749
6111,6495,0.979749
1884,3761,0.979712
3761,1884,0.979712
11235,11501,0.979703
11501,11235,0.979703
2275,8520,0.979527
8520,2275,0.979527
3905,7949,0.979521
7949,3905,0.979521
6288,6291,0.979416
4634,8350,0.979213
8350,4634,0.979213
9833,9462,0.979199
9462,9833,0.979199
5074,4850,0.979095
2415,4973,0.979042
2415,4886,0.979042
11746,11747,0.979034
11747,11746,0.979034
2246,4752,0.978949
4752,2246,0.978949
6280,6282,0.978844
6282,6280,0.978844
11514,10486,0.978834
10486,11514,0.978834
4804,5074,0.978834
10987,11680,0.978783
11680,10987,0.978783
2977,2622,0.978747
2622,2977,0.978747
5805,6002,0.978714
6002,5805,0.978714
3607,6397,0.978608
6397,3607,0.978608
4607,3607,0.978477
10098,3389,0.978393
3389,10098,0.978393
3296,2813,0.978286
2813,3296,0.978286
11146,9070,0.978280
9070,11146,0.978280
11734,11683,0.978242
11683,11734,0.978242
1245,2748,0.978166
2674,4021,0.978162
4021,2674,0.978162
11501,11100,0.978015
11100,11501,0.978015
6279,6289,0.977984
6288,6294,0.977719
4599,8197,0.977609
8197,4599,0.977609
9683,7631,0.977554
7631,9683,0.977554
3031,4761,0.977526
4761,3031,0.977526
9524,8890,0.977465
8890,9524,0.977465
4958,4953,0.977359
4953,4958,0.977359
2147,8262,0.977339
8262,2147,0.977339
8284,2152,0.977291
2152,8284,0.977291
7161,1810,0.977268
1810,7161,0.977268
6213,7184,0.977258
7184,6213,0.977258
1947,4111,0.977244
4111,1947,0.977244
10320,5455,0.977166
5455,10320,0.977166
7796,5029,0.977091
5029,7796,0.977091
5972,1630,0.977067
1630,5972,0.977067
6265,4992,0.976988
4992,6265,0.976988
1551,8829,0.976959
8829,1551,0.976959
4141,6397,0.976808
1676,3615,0.976766
3615,1676,0.976766
1632,5971,0.976648
5971,1632,0.976648
2246,8426,0.976629
8426,2246,0.976629
5247,3170,0.976438
3170,5247,0.976438
2268,8489,0.976427
8489,2268,0.976427
2549,4973,0.976258
2549,4886,0.976258
6346,10579,0.976191
10579,6346,0.976191
2594,5261,0.976093
5261,2594,0.976093
8232,2056,0.976085
2056,8232,0.976085
6279,6291,0.975945
4101,4121,0.975909
4121,4101,0.975909
2056,8258,0.975869
8258,2056,0.975869
4669,8492,0.975854
8492,4669,0.975854
8444,8439,0.975752
8439,8444,0.975752
10511,11079,0.975657
11079,10511,0.975657
2730,2460,0.975651
2460,2730,0.975651
11231,3318,0.975391
3318,11231,0.975391
3317,11231,0.975391
11231,3317,0.975391
3431,12008,0.975246
12008,3431,0.975246
3688,7063,0.975172
7063,3688,0.975172
2404,2730,0.975166
2730,2404,0.975166
11821,11646,0.974902
11646,11821,0.974902
2986,2477,0.974888
2477,2986,0.974888
8687,10788,0.974762
10788,8687,0.974762
2225,2268,0.974752
2268,2225,0.974752
2921,3931,0.974637
3931,2921,0.974637
3396,11712,0.974561
11712,3396,0.974561
11169,8869,0.974496
8869,11169,0.974496
3778,7768,0.974489
7768,3778,0.974489
2781,2810,0.974460
2810,2781,0.974460
4118,4097,0.974399
4097,4118,0.974399
8793,10110,0.974289
10110,8793,0.974289
2119,2056,0.974287
4004,7995,0.974237
7995,4004,0.974237
3869,2046,0.973883
2046,3869,0.973883
9566,10093,0.973767
10093,9566,0.973767
9088,10235,0.973737
10235,9088,0.973737
8321,2171,0.973654
2171,8321,0.973654
8372,4309,0.973578
4309,8372,0.973578
4972,2612,0.973569
2612,4972,0.973569
2596,2370,0.973518
2370,2596,0.973518
2617,8508,0.973488
8508,2617,0.973488
7956,3931,0.973291
3931,7956,0.973291
5107,2642,0.973025
2642,5107,0.973025
1189,1190,0.972872
1190,1189,0.972872
6170,1531,0.972855
1531,6170,0.972855
1574,6209,0.972620
6209,1574,0.972620
10804,9983,0.972563
9983,10804,0.972563
3927,8114,0.972535
8114,3927,0.972535
2289,2974,0.972501
2974,2289,0.972501
2218,8388,0.972453
8388,2218,0.972453
2502,2589,0.972333
2589,2502,0.972333
1203,1200,0.972231
1200,1203,0.972231
1165,1166,0.972228
1166,1165,0.972228
7136,7135,0.972125
7135,7136,0.972125
6282,6279,0.972104
8546,2458,0.972076
2458,8546,0.972076
2949,8324,0.972028
8324,2949,0.972028
4890,4887,0.971999
4887,4890,0.971999
6645,6568,0.971952
6568,6645,0.971952
9312,9305,0.971888
9305,9312,0.971888
4882,2657,0.971735
2657,4882,0.971735
7356,3732,0.971708
3732,7356,0.971708
4097,4101,0.971698
9152,11168,0.971620
11168,9152,0.971620
11943,11990,0.971571
11990,11943,0.971571
2651,2994,0.971508
2994,2651,0.971508
8332,8232,0.971410
4942,7798,0.971398
7798,4942,0.971398
1047,1048,0.971312
1048,1047,0.971312
10401,8674,0.971128
8674,10401,0.971128
8410,7727,0.971118
7727,8410,0.971118
9426,8752,0.971054
8752,9426,0.971054
10868,9014,0.970981
9014,10868,0.970981
7467,6758,0.970740
6758,7467,0.970740
2482,2415,0.970726
12140,10737,0.970720
10737,12140,0.970720
5438,5978,0.970410
