index,filename,cluster,distance
8646,dataset\20. ememes\ememes0009197.jpg,5,502.582275
8581,dataset\20. ememes\ememes0009132.jpg,8,502.577454
10060,dataset\20. ememes\ememes0010830.jpg,12,502.528381
11894,dataset\20. ememes\ememes0012973.jpg,2,502.525818
10363,dataset\20. ememes\ememes0011174.jpg,10,502.474121
11333,dataset\20. ememes\ememes0012311.jpg,18,502.416016
890,dataset\20. ememes\ememes0000893.jpg,14,502.383301
9357,dataset\20. ememes\ememes0010011.jpg,10,502.313782
9066,dataset\20. ememes\ememes0009676.jpg,18,502.295898
5759,dataset\20. ememes\ememes0006106.jpg,19,502.280151
6805,dataset\20. ememes\ememes0007217.jpg,14,502.173767
2325,dataset\20. ememes\ememes0002350.jpg,0,502.152588
3000,dataset\20. ememes\ememes0003039.jpg,9,502.140198
6336,dataset\20. ememes\ememes0006708.jpg,11,501.925964
11553,dataset\20. ememes\ememes0012564.jpg,18,501.925598
75,dataset\20. ememes\ememes0000075.jpg,14,501.922668
5948,dataset\20. ememes\ememes0006299.jpg,14,501.906128
552,dataset\20. ememes\ememes0000552.jpg,14,501.902588
9325,dataset\20. ememes\ememes0009969.jpg,3,501.874084
5173,dataset\20. ememes\ememes0005449.jpg,17,501.866333
520,dataset\20. ememes\ememes0000520.jpg,14,501.850708
7417,dataset\20. ememes\ememes0007881.jpg,19,501.801880
9265,dataset\20. ememes\ememes0009899.jpg,8,501.685974
11218,dataset\20. ememes\ememes0012164.jpg,15,501.632690
9540,dataset\20. ememes\ememes0010230.jpg,15,501.617371
11409,dataset\20. ememes\ememes0012397.jpg,19,501.523926
3147,dataset\20. ememes\ememes0003194.jpg,16,501.504517
8885,dataset\20. ememes\ememes0009475.jpg,12,501.480865
8985,dataset\20. ememes\ememes0009589.jpg,3,501.341064
9064,dataset\20. ememes\ememes0009674.jpg,0,501.278687
8578,dataset\20. ememes\ememes0009129.jpg,1,501.136780
3626,dataset\20. ememes\ememes0003771.jpg,19,501.127075
8984,dataset\20. ememes\ememes0009588.jpg,3,501.073975
2754,dataset\20. ememes\ememes0002782.jpg,3,500.921936
3561,dataset\20. ememes\ememes0003698.jpg,15,500.910706
6897,dataset\20. ememes\ememes0007310.jpg,3,500.787354
4538,dataset\20. ememes\ememes0004741.jpg,5,500.787292
7357,dataset\20. ememes\ememes0007815.jpg,12,500.777161
370,dataset\20. ememes\ememes0000370.jpg,18,500.718628
7455,dataset\20. ememes\ememes0007919.jpg,3,500.682007
3866,dataset\20. ememes\ememes0004042.jpg,6,500.652893
4471,dataset\20. ememes\ememes0004664.jpg,1,500.621460
10107,dataset\20. ememes\ememes0010885.jpg,12,500.575012
8954,dataset\20. ememes\ememes0009550.jpg,19,500.523926
453,dataset\20. ememes\ememes0000453.jpg,14,500.503723
5848,dataset\20. ememes\ememes0006198.jpg,12,500.497009
867,dataset\20. ememes\ememes0000869.jpg,16,500.480591
7797,dataset\20. ememes\ememes0008288.jpg,19,500.463806
6426,dataset\20. ememes\ememes0006807.jpg,9,500.416748
2260,dataset\20. ememes\ememes0002283.jpg,13,500.366943
4770,dataset\20. ememes\ememes0005008.jpg,12,500.346191
2546,dataset\20. ememes\ememes0002572.jpg,19,500.287354
7917,dataset\20. ememes\ememes0008418.jpg,10,500.274780
893,dataset\20. ememes\ememes0000896.jpg,14,500.238525
5572,dataset\20. ememes\ememes0005892.jpg,9,500.185242
1095,dataset\20. ememes\ememes0001098.jpg,16,500.183777
486,dataset\20. ememes\ememes0000486.jpg,0,500.173767
8956,dataset\20. ememes\ememes0009552.jpg,15,500.056091
416,dataset\20. ememes\ememes0000416.jpg,16,500.010193
1128,dataset\20. ememes\ememes0001131.jpg,14,499.968994
4368,dataset\20. ememes\ememes0004556.jpg,14,499.927795
8401,dataset\20. ememes\ememes0008941.jpg,6,499.923218
8269,dataset\20. ememes\ememes0008806.jpg,3,499.910767
1491,dataset\20. ememes\ememes0001500.jpg,5,499.905151
9366,dataset\20. ememes\ememes0010021.jpg,3,499.895691
3781,dataset\20. ememes\ememes0003948.jpg,16,499.892090
1080,dataset\20. ememes\ememes0001083.jpg,8,499.886841
5730,dataset\20. ememes\ememes0006067.jpg,14,499.861267
9404,dataset\20. ememes\ememes0010067.jpg,15,499.726318
3112,dataset\20. ememes\ememes0003155.jpg,12,499.683594
6090,dataset\20. ememes\ememes0006446.jpg,12,499.649292
2002,dataset\20. ememes\ememes0002019.jpg,3,499.485474
2579,dataset\20. ememes\ememes0002605.jpg,6,499.401245
2808,dataset\20. ememes\ememes0002837.jpg,1,499.370178
7630,dataset\20. ememes\ememes0008109.jpg,4,499.216614
1578,dataset\20. ememes\ememes0001589.jpg,18,499.197632
975,dataset\20. ememes\ememes0000978.jpg,0,499.168762
23,dataset\20. ememes\ememes0000023.jpg,15,499.098450
1224,dataset\20. ememes\ememes0001227.jpg,14,499.055237
4212,dataset\20. ememes\ememes0004398.jpg,3,498.987671
1900,dataset\20. ememes\ememes0001916.jpg,2,498.934265
1925,dataset\20. ememes\ememes0001941.jpg,13,498.785278
7986,dataset\20. ememes\ememes0008490.jpg,18,498.730408
4157,dataset\20. ememes\ememes0004340.jpg,2,498.710938
3742,dataset\20. ememes\ememes0003902.jpg,1,498.697266
4150,dataset\20. ememes\ememes0004333.jpg,19,498.690125
908,dataset\20. ememes\ememes0000911.jpg,16,498.649658
7934,dataset\20. ememes\ememes0008437.jpg,14,498.637695
8388,dataset\20. ememes\ememes0008928.jpg,19,498.612610
182,dataset\20. ememes\ememes0000182.jpg,14,498.587646
6983,dataset\20. ememes\ememes0007402.jpg,19,498.583740
10384,dataset\20. ememes\ememes0011199.jpg,2,498.498901
686,dataset\20. ememes\ememes0000687.jpg,14,498.482300
6067,dataset\20. ememes\ememes0006423.jpg,0,498.466614
12165,dataset\20. ememes\ememes0013274.jpg,2,498.451660
5257,dataset\20. ememes\ememes0005547.jpg,12,498.408813
11648,dataset\20. ememes\ememes0012679.jpg,12,498.355957
3092,dataset\20. ememes\ememes0003134.jpg,2,498.317139
4002,dataset\20. ememes\ememes0004184.jpg,3,498.305298
344,dataset\20. ememes\ememes0000344.jpg,6,498.228760
6359,dataset\20. ememes\ememes0006733.jpg,12,498.203979
171,dataset\20. ememes\ememes0000171.jpg,14,498.184692
2320,dataset\20. ememes\ememes0002345.jpg,5,498.070862
323,dataset\20. ememes\ememes0000323.jpg,16,498.010071
4848,dataset\20. ememes\ememes0005092.jpg,5,497.966553
7957,dataset\20. ememes\ememes0008460.jpg,17,497.936646
9137,dataset\20. ememes\ememes0009753.jpg,5,497.895508
820,dataset\20. ememes\ememes0000822.jpg,13,497.861816
11414,dataset\20. ememes\ememes0012406.jpg,14,497.841187
283,dataset\20. ememes\ememes0000283.jpg,7,497.779175
11315,dataset\20. ememes\ememes0012292.jpg,1,497.758484
5785,dataset\20. ememes\ememes0006133.jpg,19,497.741333
5461,dataset\20. ememes\ememes0005778.jpg,3,497.739746
3274,dataset\20. ememes\ememes0003324.jpg,5,497.720520
648,dataset\20. ememes\ememes0000649.jpg,3,497.643494
9263,dataset\20. ememes\ememes0009897.jpg,6,497.635742
6503,dataset\20. ememes\ememes0006891.jpg,19,497.635437
1419,dataset\20. ememes\ememes0001427.jpg,4,497.572266
8114,dataset\20. ememes\ememes0008633.jpg,10,497.535645
10231,dataset\20. ememes\ememes0011018.jpg,14,497.527405
1207,dataset\20. ememes\ememes0001210.jpg,3,497.426819
4654,dataset\20. ememes\ememes0004882.jpg,1,497.419434
9641,dataset\20. ememes\ememes0010342.jpg,12,497.409912
10207,dataset\20. ememes\ememes0010989.jpg,6,497.391479
7796,dataset\20. ememes\ememes0008287.jpg,1,497.370605
4759,dataset\20. ememes\ememes0004997.jpg,15,497.296387
3749,dataset\20. ememes\ememes0003911.jpg,3,497.171326
6470,dataset\20. ememes\ememes0006855.jpg,9,497.151306
715,dataset\20. ememes\ememes0000716.jpg,16,497.147095
3628,dataset\20. ememes\ememes0003773.jpg,10,497.130310
8228,dataset\20. ememes\ememes0008765.jpg,17,497.120056
7221,dataset\20. ememes\ememes0007665.jpg,19,497.098999
11405,dataset\20. ememes\ememes0012391.jpg,12,497.097198
7175,dataset\20. ememes\ememes0007614.jpg,18,497.089294
1079,dataset\20. ememes\ememes0001082.jpg,13,497.034180
1723,dataset\20. ememes\ememes0001737.jpg,2,497.030212
2771,dataset\20. ememes\ememes0002799.jpg,5,496.990906
9886,dataset\20. ememes\ememes0010624.jpg,10,496.990540
790,dataset\20. ememes\ememes0000791.jpg,16,496.971069
5352,dataset\20. ememes\ememes0005655.jpg,2,496.913696
2337,dataset\20. ememes\ememes0002362.jpg,7,496.901123
516,dataset\20. ememes\ememes0000516.jpg,14,496.884949
8188,dataset\20. ememes\ememes0008713.jpg,3,496.880493
951,dataset\20. ememes\ememes0000954.jpg,16,496.877930
726,dataset\20. ememes\ememes0000727.jpg,3,496.872925
9492,dataset\20. ememes\ememes0010172.jpg,8,496.847717
7274,dataset\20. ememes\ememes0007722.jpg,0,496.779968
451,dataset\20. ememes\ememes0000451.jpg,14,496.773499
7645,dataset\20. ememes\ememes0008125.jpg,3,496.754333
2987,dataset\20. ememes\ememes0003026.jpg,12,496.738037
11149,dataset\20. ememes\ememes0012070.jpg,14,496.628906
1347,dataset\20. ememes\ememes0001352.jpg,15,496.583130
11990,dataset\20. ememes\ememes0013085.jpg,19,496.466492
9840,dataset\20. ememes\ememes0010571.jpg,8,496.397949
8257,dataset\20. ememes\ememes0008794.jpg,6,496.386780
7051,dataset\20. ememes\ememes0007471.jpg,18,496.365417
9197,dataset\20. ememes\ememes0009820.jpg,6,496.344849
8929,dataset\20. ememes\ememes0009523.jpg,14,496.297363
1321,dataset\20. ememes\ememes0001326.jpg,15,496.285461
564,dataset\20. ememes\ememes0000564.jpg,8,496.277954
10507,dataset\20. ememes\ememes0011331.jpg,6,496.225220
6425,dataset\20. ememes\ememes0006806.jpg,15,496.197205
9857,dataset\20. ememes\ememes0010592.jpg,15,496.188721
5441,dataset\20. ememes\ememes0005755.jpg,12,496.102295
6788,dataset\20. ememes\ememes0007199.jpg,14,496.058105
11227,dataset\20. ememes\ememes0012178.jpg,19,495.856689
3764,dataset\20. ememes\ememes0003929.jpg,19,495.710449
249,dataset\20. ememes\ememes0000249.jpg,14,495.668396
3439,dataset\20. ememes\ememes0003537.jpg,14,495.659119
12045,dataset\20. ememes\ememes0013143.jpg,8,495.570801
10008,dataset\20. ememes\ememes0010772.jpg,3,495.491333
8418,dataset\20. ememes\ememes0008959.jpg,0,495.456055
4569,dataset\20. ememes\ememes0004784.jpg,10,495.439026
11844,dataset\20. ememes\ememes0012916.jpg,3,495.407532
5899,dataset\20. ememes\ememes0006250.jpg,6,495.352722
3462,dataset\20. ememes\ememes0003569.jpg,12,495.350159
7905,dataset\20. ememes\ememes0008404.jpg,3,495.289551
6144,dataset\20. ememes\ememes0006501.jpg,15,495.284363
275,dataset\20. ememes\ememes0000275.jpg,16,495.220825
2970,dataset\20. ememes\ememes0003009.jpg,2,495.160583
10742,dataset\20. ememes\ememes0011593.jpg,3,495.090576
2817,dataset\20. ememes\ememes0002850.jpg,16,495.021729
11811,dataset\20. ememes\ememes0012881.jpg,19,494.937317
35,dataset\20. ememes\ememes0000035.jpg,14,494.840149
11013,dataset\20. ememes\ememes0011900.jpg,3,494.680298
5250,dataset\20. ememes\ememes0005540.jpg,2,494.666931
784,dataset\20. ememes\ememes0000785.jpg,14,494.662170
2547,dataset\20. ememes\ememes0002573.jpg,0,494.598145
8019,dataset\20. ememes\ememes0008536.jpg,6,494.316467
9242,dataset\20. ememes\ememes0009874.jpg,9,494.297913
3138,dataset\20. ememes\ememes0003185.jpg,8,494.295166
4342,dataset\20. ememes\ememes0004530.jpg,0,494.263184
1889,dataset\20. ememes\ememes0001905.jpg,2,494.244080
3746,dataset\20. ememes\ememes0003908.jpg,12,494.171631
11045,dataset\20. ememes\ememes0011936.jpg,6,494.119629
5850,dataset\20. ememes\ememes0006200.jpg,7,493.968628
7509,dataset\20. ememes\ememes0007978.jpg,1,493.966187
3783,dataset\20. ememes\ememes0003950.jpg,9,493.965698
1670,dataset\20. ememes\ememes0001684.jpg,1,493.945435
1612,dataset\20. ememes\ememes0001625.jpg,1,493.932800
3596,dataset\20. ememes\ememes0003738.jpg,4,493.890381
9695,dataset\20. ememes\ememes0010407.jpg,19,493.835571
8305,dataset\20. ememes\ememes0008844.jpg,14,493.794617
704,dataset\20. ememes\ememes0000705.jpg,3,493.754761
251,dataset\20. ememes\ememes0000251.jpg,3,493.690430
836,dataset\20. ememes\ememes0000838.jpg,16,493.639404
2787,dataset\20. ememes\ememes0002815.jpg,10,493.595581
11448,dataset\20. ememes\ememes0012443.jpg,8,493.551147
9799,dataset\20. ememes\ememes0010522.jpg,10,493.522766
9521,dataset\20. ememes\ememes0010204.jpg,19,493.328613
11217,dataset\20. ememes\ememes0012163.jpg,9,493.307373
2875,dataset\20. ememes\ememes0002911.jpg,11,493.166199
5451,dataset\20. ememes\ememes0005767.jpg,0,493.152588
9864,dataset\20. ememes\ememes0010599.jpg,12,492.929199
1641,dataset\20. ememes\ememes0001655.jpg,7,492.921021
7137,dataset\20. ememes\ememes0007574.jpg,19,492.769104
2879,dataset\20. ememes\ememes0002915.jpg,9,492.747803
2705,dataset\20. ememes\ememes0002732.jpg,4,492.741150
6528,dataset\20. ememes\ememes0006917.jpg,18,492.724548
8334,dataset\20. ememes\ememes0008874.jpg,6,492.705139
8623,dataset\20. ememes\ememes0009174.jpg,3,492.700562
631,dataset\20. ememes\ememes0000632.jpg,16,492.649170
3095,dataset\20. ememes\ememes0003137.jpg,12,492.645996
8738,dataset\20. ememes\ememes0009305.jpg,12,492.582214
6014,dataset\20. ememes\ememes0006365.jpg,7,492.491699
2871,dataset\20. ememes\ememes0002906.jpg,18,492.467346
7011,dataset\20. ememes\ememes0007430.jpg,9,492.415344
1855,dataset\20. ememes\ememes0001869.jpg,14,492.400269
3251,dataset\20. ememes\ememes0003299.jpg,9,492.370728
1726,dataset\20. ememes\ememes0001740.jpg,6,492.352173
104,dataset\20. ememes\ememes0000104.jpg,14,492.346069
785,dataset\20. ememes\ememes0000786.jpg,14,492.336182
6346,dataset\20. ememes\ememes0006718.jpg,12,492.290833
926,dataset\20. ememes\ememes0000929.jpg,3,492.274109
9278,dataset\20. ememes\ememes0009912.jpg,10,492.253723
8895,dataset\20. ememes\ememes0009485.jpg,19,492.240356
10295,dataset\20. ememes\ememes0011092.jpg,9,492.227234
2386,dataset\20. ememes\ememes0002411.jpg,6,492.217163
6388,dataset\20. ememes\ememes0006763.jpg,15,492.105164
10289,dataset\20. ememes\ememes0011086.jpg,3,492.103943
11198,dataset\20. ememes\ememes0012141.jpg,12,492.032288
5757,dataset\20. ememes\ememes0006103.jpg,1,492.030762
12163,dataset\20. ememes\ememes0013271.jpg,2,492.024963
7617,dataset\20. ememes\ememes0008095.jpg,4,491.964417
5325,dataset\20. ememes\ememes0005624.jpg,9,491.916016
4265,dataset\20. ememes\ememes0004451.jpg,14,491.756836
1796,dataset\20. ememes\ememes0001810.jpg,5,491.716064
5026,dataset\20. ememes\ememes0005287.jpg,19,491.711670
322,dataset\20. ememes\ememes0000322.jpg,14,491.707825
2804,dataset\20. ememes\ememes0002833.jpg,10,491.700928
10145,dataset\20. ememes\ememes0010923.jpg,3,491.659790
8127,dataset\20. ememes\ememes0008648.jpg,3,491.606506
10830,dataset\20. ememes\ememes0011698.jpg,14,491.583069
45,dataset\20. ememes\ememes0000045.jpg,16,491.552734
4835,dataset\20. ememes\ememes0005079.jpg,3,491.525024
4370,dataset\20. ememes\ememes0004558.jpg,3,491.511536
432,dataset\20. ememes\ememes0000432.jpg,16,491.435059
10743,dataset\20. ememes\ememes0011594.jpg,1,491.376282
4620,dataset\20. ememes\ememes0004843.jpg,1,491.339417
9233,dataset\20. ememes\ememes0009863.jpg,19,491.315002
7118,dataset\20. ememes\ememes0007551.jpg,19,491.285339
2137,dataset\20. ememes\ememes0002158.jpg,4,491.260864
154,dataset\20. ememes\ememes0000154.jpg,14,491.221924
11549,dataset\20. ememes\ememes0012560.jpg,9,491.214478
7501,dataset\20. ememes\ememes0007968.jpg,8,491.176270
10727,dataset\20. ememes\ememes0011576.jpg,0,491.059570
3073,dataset\20. ememes\ememes0003114.jpg,12,490.968658
11674,dataset\20. ememes\ememes0012713.jpg,3,490.856201
11875,dataset\20. ememes\ememes0012952.jpg,3,490.851379
9190,dataset\20. ememes\ememes0009813.jpg,14,490.812378
6042,dataset\20. ememes\ememes0006395.jpg,9,490.777527
3889,dataset\20. ememes\ememes0004068.jpg,6,490.770996
3862,dataset\20. ememes\ememes0004038.jpg,7,490.668457
5497,dataset\20. ememes\ememes0005815.jpg,2,490.645325
4489,dataset\20. ememes\ememes0004684.jpg,3,490.593750
5008,dataset\20. ememes\ememes0005267.jpg,19,490.582703
2555,dataset\20. ememes\ememes0002581.jpg,17,490.561951
1502,dataset\20. ememes\ememes0001512.jpg,1,490.541016
12071,dataset\20. ememes\ememes0013170.jpg,10,490.497620
10417,dataset\20. ememes\ememes0011235.jpg,19,490.445801
5798,dataset\20. ememes\ememes0006146.jpg,5,490.445496
11904,dataset\20. ememes\ememes0012983.jpg,12,490.438812
4288,dataset\20. ememes\ememes0004475.jpg,11,490.379089
1790,dataset\20. ememes\ememes0001804.jpg,9,490.372070
5321,dataset\20. ememes\ememes0005620.jpg,9,490.362366
9456,dataset\20. ememes\ememes0010131.jpg,17,490.261597
9142,dataset\20. ememes\ememes0009758.jpg,14,490.245605
396,dataset\20. ememes\ememes0000396.jpg,8,490.236816
11214,dataset\20. ememes\ememes0012159.jpg,4,490.190918
961,dataset\20. ememes\ememes0000964.jpg,3,490.156677
1453,dataset\20. ememes\ememes0001462.jpg,15,490.154907
11423,dataset\20. ememes\ememes0012417.jpg,19,490.148438
3927,dataset\20. ememes\ememes0004108.jpg,10,490.140442
882,dataset\20. ememes\ememes0000885.jpg,14,490.123291
446,dataset\20. ememes\ememes0000446.jpg,0,490.090210
9874,dataset\20. ememes\ememes0010611.jpg,3,490.068237
778,dataset\20. ememes\ememes0000779.jpg,14,490.038147
6353,dataset\20. ememes\ememes0006726.jpg,12,489.934326
7258,dataset\20. ememes\ememes0007706.jpg,2,489.918274
6787,dataset\20. ememes\ememes0007198.jpg,6,489.759033
2057,dataset\20. ememes\ememes0002076.jpg,12,489.753479
7005,dataset\20. ememes\ememes0007424.jpg,2,489.746826
4748,dataset\20. ememes\ememes0004986.jpg,12,489.680176
5483,dataset\20. ememes\ememes0005800.jpg,0,489.668701
2880,dataset\20. ememes\ememes0002916.jpg,3,489.455627
1611,dataset\20. ememes\ememes0001624.jpg,3,489.409729
10201,dataset\20. ememes\ememes0010982.jpg,10,489.332458
9380,dataset\20. ememes\ememes0010035.jpg,3,489.268127
717,dataset\20. ememes\ememes0000718.jpg,16,489.172546
10811,dataset\20. ememes\ememes0011675.jpg,5,489.054016
6148,dataset\20. ememes\ememes0006505.jpg,1,489.038208
3372,dataset\20. ememes\ememes0003436.jpg,7,489.028748
6243,dataset\20. ememes\ememes0006612.jpg,0,488.992920
9165,dataset\20. ememes\ememes0009782.jpg,2,488.936584
5822,dataset\20. ememes\ememes0006171.jpg,1,488.912781
11278,dataset\20. ememes\ememes0012245.jpg,3,488.852051
2960,dataset\20. ememes\ememes0002999.jpg,3,488.794434
3273,dataset\20. ememes\ememes0003323.jpg,3,488.685242
9022,dataset\20. ememes\ememes0009629.jpg,17,488.661713
9303,dataset\20. ememes\ememes0009940.jpg,14,488.643005
9048,dataset\20. ememes\ememes0009656.jpg,18,488.494385
818,dataset\20. ememes\ememes0000820.jpg,0,488.486694
10220,dataset\20. ememes\ememes0011004.jpg,12,488.465027
11772,dataset\20. ememes\ememes0012839.jpg,0,488.433105
10752,dataset\20. ememes\ememes0011608.jpg,17,488.412354
7505,dataset\20. ememes\ememes0007974.jpg,2,488.397522
958,dataset\20. ememes\ememes0000961.jpg,18,488.348938
8237,dataset\20. ememes\ememes0008774.jpg,3,488.320801
1306,dataset\20. ememes\ememes0001311.jpg,1,488.317993
5696,dataset\20. ememes\ememes0006023.jpg,12,488.281006
5370,dataset\20. ememes\ememes0005675.jpg,19,488.245667
1881,dataset\20. ememes\ememes0001897.jpg,12,488.235535
8995,dataset\20. ememes\ememes0009602.jpg,18,488.224304
6395,dataset\20. ememes\ememes0006770.jpg,9,488.191101
2257,dataset\20. ememes\ememes0002280.jpg,8,488.161987
7468,dataset\20. ememes\ememes0007933.jpg,2,488.085876
1160,dataset\20. ememes\ememes0001163.jpg,16,488.053467
4219,dataset\20. ememes\ememes0004405.jpg,2,488.029907
1905,dataset\20. ememes\ememes0001921.jpg,1,488.018188
604,dataset\20. ememes\ememes0000605.jpg,8,487.981079
33,dataset\20. ememes\ememes0000033.jpg,3,487.899170
160,dataset\20. ememes\ememes0000160.jpg,0,487.717957
819,dataset\20. ememes\ememes0000821.jpg,14,487.660034
325,dataset\20. ememes\ememes0000325.jpg,8,487.479858
3808,dataset\20. ememes\ememes0003979.jpg,2,487.456665
7090,dataset\20. ememes\ememes0007517.jpg,12,487.372986
783,dataset\20. ememes\ememes0000784.jpg,14,487.355774
12034,dataset\20. ememes\ememes0013129.jpg,17,487.347168
9495,dataset\20. ememes\ememes0010175.jpg,12,487.296326
5252,dataset\20. ememes\ememes0005542.jpg,4,487.160645
117,dataset\20. ememes\ememes0000117.jpg,14,487.072449
5784,dataset\20. ememes\ememes0006132.jpg,16,487.050354
2146,dataset\20. ememes\ememes0002169.jpg,3,487.005615
9796,dataset\20. ememes\ememes0010519.jpg,8,486.960510
9797,dataset\20. ememes\ememes0010520.jpg,8,486.960510
869,dataset\20. ememes\ememes0000871.jpg,14,486.895264
2428,dataset\20. ememes\ememes0002453.jpg,6,486.813965
4825,dataset\20. ememes\ememes0005066.jpg,5,486.792480
6529,dataset\20. ememes\ememes0006918.jpg,18,486.755188
10350,dataset\20. ememes\ememes0011160.jpg,15,486.705139
1680,dataset\20. ememes\ememes0001694.jpg,3,486.660767
228,dataset\20. ememes\ememes0000228.jpg,6,486.643555
10214,dataset\20. ememes\ememes0010998.jpg,19,486.611328
3924,dataset\20. ememes\ememes0004105.jpg,18,486.581909
414,dataset\20. ememes\ememes0000414.jpg,14,486.513550
9806,dataset\20. ememes\ememes0010536.jpg,1,486.424316
3634,dataset\20. ememes\ememes0003780.jpg,6,486.423706
1980,dataset\20. ememes\ememes0001996.jpg,12,486.310974
9163,dataset\20. ememes\ememes0009779.jpg,2,486.286865
5854,dataset\20. ememes\ememes0006205.jpg,9,486.138794
8663,dataset\20. ememes\ememes0009216.jpg,17,486.035706
7075,dataset\20. ememes\ememes0007498.jpg,1,486.028931
5308,dataset\20. ememes\ememes0005602.jpg,4,485.924072
10630,dataset\20. ememes\ememes0011466.jpg,0,485.815796
229,dataset\20. ememes\ememes0000229.jpg,8,485.715454
6823,dataset\20. ememes\ememes0007235.jpg,11,485.693359
9752,dataset\20. ememes\ememes0010471.jpg,12,485.655945
4672,dataset\20. ememes\ememes0004903.jpg,10,485.615479
4009,dataset\20. ememes\ememes0004191.jpg,9,485.552979
11101,dataset\20. ememes\ememes0012001.jpg,18,485.496948
9461,dataset\20. ememes\ememes0010137.jpg,12,485.421509
1219,dataset\20. ememes\ememes0001222.jpg,3,485.382568
3116,dataset\20. ememes\ememes0003161.jpg,1,485.369324
8289,dataset\20. ememes\ememes0008828.jpg,12,485.325745
4640,dataset\20. ememes\ememes0004867.jpg,12,485.240845
4052,dataset\20. ememes\ememes0004234.jpg,6,485.047058
1584,dataset\20. ememes\ememes0001595.jpg,5,485.021362
10888,dataset\20. ememes\ememes0011759.jpg,9,484.985779
9808,dataset\20. ememes\ememes0010538.jpg,19,484.944580
3467,dataset\20. ememes\ememes0003575.jpg,2,484.894775
8696,dataset\20. ememes\ememes0009254.jpg,19,484.800476
2221,dataset\20. ememes\ememes0002244.jpg,9,484.760986
3148,dataset\20. ememes\ememes0003195.jpg,3,484.717163
7892,dataset\20. ememes\ememes0008390.jpg,14,484.698853
10814,dataset\20. ememes\ememes0011680.jpg,0,484.665894
399,dataset\20. ememes\ememes0000399.jpg,8,484.639771
8135,dataset\20. ememes\ememes0008656.jpg,3,484.569458
3380,dataset\20. ememes\ememes0003449.jpg,19,484.502930
3186,dataset\20. ememes\ememes0003233.jpg,1,484.499390
511,dataset\20. ememes\ememes0000511.jpg,14,484.467896
7681,dataset\20. ememes\ememes0008161.jpg,5,484.355225
7970,dataset\20. ememes\ememes0008473.jpg,12,484.322021
563,dataset\20. ememes\ememes0000563.jpg,18,484.311523
588,dataset\20. ememes\ememes0000588.jpg,3,484.263489
10895,dataset\20. ememes\ememes0011767.jpg,1,484.143555
5050,dataset\20. ememes\ememes0005314.jpg,12,484.142883
635,dataset\20. ememes\ememes0000636.jpg,3,484.087891
5394,dataset\20. ememes\ememes0005701.jpg,19,484.069397
11472,dataset\20. ememes\ememes0012470.jpg,12,484.036865
5170,dataset\20. ememes\ememes0005446.jpg,3,484.030396
9965,dataset\20. ememes\ememes0010720.jpg,9,484.004944
3569,dataset\20. ememes\ememes0003706.jpg,10,483.929077
8771,dataset\20. ememes\ememes0009342.jpg,1,483.857727
5547,dataset\20. ememes\ememes0005866.jpg,1,483.849243
1561,dataset\20. ememes\ememes0001571.jpg,19,483.847839
450,dataset\20. ememes\ememes0000450.jpg,18,483.827148
201,dataset\20. ememes\ememes0000201.jpg,16,483.825684
6153,dataset\20. ememes\ememes0006510.jpg,1,483.809998
10804,dataset\20. ememes\ememes0011667.jpg,12,483.727356
8773,dataset\20. ememes\ememes0009345.jpg,7,483.720032
9989,dataset\20. ememes\ememes0010748.jpg,19,483.590027
757,dataset\20. ememes\ememes0000758.jpg,14,483.558228
9335,dataset\20. ememes\ememes0009982.jpg,1,483.441895
8622,dataset\20. ememes\ememes0009173.jpg,2,483.418030
8908,dataset\20. ememes\ememes0009499.jpg,3,483.349121
5792,dataset\20. ememes\ememes0006140.jpg,8,483.240234
8252,dataset\20. ememes\ememes0008789.jpg,9,483.126160
11689,dataset\20. ememes\ememes0012732.jpg,14,483.070557
830,dataset\20. ememes\ememes0000832.jpg,8,483.022278
1443,dataset\20. ememes\ememes0001452.jpg,6,482.956665
1906,dataset\20. ememes\ememes0001922.jpg,1,482.944519
434,dataset\20. ememes\ememes0000434.jpg,0,482.937622
8440,dataset\20. ememes\ememes0008982.jpg,0,482.904663
9307,dataset\20. ememes\ememes0009945.jpg,3,482.900940
11608,dataset\20. ememes\ememes0012631.jpg,6,482.898071
3587,dataset\20. ememes\ememes0003729.jpg,1,482.880432
1457,dataset\20. ememes\ememes0001466.jpg,9,482.806519
911,dataset\20. ememes\ememes0000914.jpg,14,482.769531
8363,dataset\20. ememes\ememes0008903.jpg,19,482.727539
1722,dataset\20. ememes\ememes0001736.jpg,1,482.709900
3800,dataset\20. ememes\ememes0003971.jpg,8,482.631348
5086,dataset\20. ememes\ememes0005352.jpg,19,482.605225
3515,dataset\20. ememes\ememes0003642.jpg,1,482.547180
9995,dataset\20. ememes\ememes0010755.jpg,18,482.506409
5211,dataset\20. ememes\ememes0005490.jpg,19,482.443420
4996,dataset\20. ememes\ememes0005255.jpg,17,482.438965
5079,dataset\20. ememes\ememes0005344.jpg,1,482.403503
1063,dataset\20. ememes\ememes0001066.jpg,14,482.397156
7762,dataset\20. ememes\ememes0008251.jpg,18,482.319580
7063,dataset\20. ememes\ememes0007485.jpg,1,482.229553
10182,dataset\20. ememes\ememes0010962.jpg,14,482.209106
8061,dataset\20. ememes\ememes0008578.jpg,12,482.181641
1423,dataset\20. ememes\ememes0001432.jpg,16,482.138794
