index,filename,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
2534,dataset\20. ememes\ememes0002559.jpg,474,344,256,6314.7495,139.2560,0.0000,255.0000,88.7403,36279,1.0000
2535,dataset\20. ememes\ememes0002560.jpg,474,569,256,9076.3555,163.0155,0.0000,255.0000,77.8451,62353,1.0000
2536,dataset\20. ememes\ememes0002561.jpg,474,322,256,8715.5078,104.9444,0.0000,255.0000,90.2964,35382,1.0000
2537,dataset\20. ememes\ememes0002562.jpg,474,367,256,7286.9556,126.5419,0.0000,255.0000,87.1080,35580,1.0000
2538,dataset\20. ememes\ememes0002563.jpg,474,474,256,9765.9883,109.6564,0.0000,255.0000,65.1703,48985,1.0000
2539,dataset\20. ememes\ememes0002564.jpg,474,603,245,1668.7373,114.5121,0.0000,246.0000,50.3805,43027,1.0000
2540,dataset\20. ememes\ememes0002565.jpg,474,354,256,5123.6753,151.3313,0.0000,255.0000,63.5895,30996,1.0000
2541,dataset\20. ememes\ememes0002566.jpg,474,558,256,9566.8584,76.0921,0.0000,255.0000,48.2772,52041,1.0000
2542,dataset\20. ememes\ememes0002567.jpg,474,604,256,5213.2334,82.6448,0.0000,255.0000,79.2763,39274,1.0000
2543,dataset\20. ememes\ememes0002569.jpg,474,265,256,3855.9395,172.5266,0.0000,255.0000,82.6725,18826,1.0000
2544,dataset\20. ememes\ememes0002570.jpg,474,450,256,5866.3926,173.6251,0.0000,255.0000,53.1114,34685,1.0000
2545,dataset\20. ememes\ememes0002571.jpg,474,364,256,6554.3408,175.1781,0.0000,255.0000,76.8439,29607,1.0000
2546,dataset\20. ememes\ememes0002572.jpg,474,391,256,7149.6431,146.3962,0.0000,255.0000,81.3600,46689,1.0000
2547,dataset\20. ememes\ememes0002573.jpg,720,721,256,8711.5371,108.2456,0.0000,255.0000,78.8986,83344,1.0000
2548,dataset\20. ememes\ememes0002574.jpg,474,344,256,2079.7212,131.8253,0.0000,255.0000,76.6619,19733,1.0000
2549,dataset\20. ememes\ememes0002575.jpg,474,505,256,8078.7979,144.2979,0.0000,255.0000,100.9085,33509,1.0000
2550,dataset\20. ememes\ememes0002576.jpg,474,575,256,4952.3467,186.8768,0.0000,255.0000,72.8061,35370,1.0000
2551,dataset\20. ememes\ememes0002577.jpg,474,383,256,6179.1665,148.8212,0.0000,255.0000,75.2149,28934,1.0000
2552,dataset\20. ememes\ememes0002578.jpg,474,361,256,3796.9604,123.1322,0.0000,255.0000,83.9207,32405,1.0000
2553,dataset\20. ememes\ememes0002579.jpg,474,378,256,8179.3413,128.5149,0.0000,255.0000,80.6029,40453,1.0000
2554,dataset\20. ememes\ememes0002580.jpg,474,482,256,5847.4121,118.0230,0.0000,255.0000,60.5803,43453,1.0000
2555,dataset\20. ememes\ememes0002581.jpg,474,474,256,5432.3447,170.4386,0.0000,255.0000,105.3999,29147,1.0000
2556,dataset\20. ememes\ememes0002582.jpg,474,231,256,3447.8542,154.3955,0.0000,255.0000,66.4848,21187,1.0000
2557,dataset\20. ememes\ememes0002583.jpg,712,757,256,3472.5566,113.7866,0.0000,255.0000,47.0832,60803,1.0000
2558,dataset\20. ememes\ememes0002584.jpg,474,391,256,5861.2886,122.4385,0.0000,255.0000,79.6339,33743,1.0000
2559,dataset\20. ememes\ememes0002585.jpg,474,306,256,5392.5605,144.9510,0.0000,255.0000,66.7357,32231,1.0000
2560,dataset\20. ememes\ememes0002586.jpg,607,1080,256,4296.1733,87.8535,0.0000,255.0000,73.9991,63953,1.0000
2561,dataset\20. ememes\ememes0002587.jpg,474,560,256,15673.7422,136.2218,0.0000,255.0000,75.3388,55290,1.0000
2562,dataset\20. ememes\ememes0002588.jpg,1399,1003,256,6636.1484,104.7639,0.0000,255.0000,71.7893,83783,1.0000
2563,dataset\20. ememes\ememes0002589.jpg,474,327,256,3193.6099,145.4277,0.0000,255.0000,57.0657,21440,1.0000
2564,dataset\20. ememes\ememes0002590.jpg,474,323,256,5759.0684,118.1223,0.0000,255.0000,71.6889,32524,1.0000
2565,dataset\20. ememes\ememes0002591.jpg,720,793,256,6376.8418,113.0876,0.0000,255.0000,66.7855,74555,1.0000
2566,dataset\20. ememes\ememes0002592.jpg,474,538,256,5849.6680,166.0574,0.0000,255.0000,87.1666,40896,1.0000
2567,dataset\20. ememes\ememes0002593.jpg,474,352,256,2772.4167,162.0551,0.0000,255.0000,46.8906,26155,1.0000
2568,dataset\20. ememes\ememes0002594.jpg,474,555,256,14521.8604,123.8884,0.0000,255.0000,77.0352,64280,1.0000
2569,dataset\20. ememes\ememes0002595.jpg,474,355,256,7338.7754,127.8563,0.0000,255.0000,57.7311,36065,1.0000
2570,dataset\20. ememes\ememes0002596.jpg,474,405,256,7534.9648,144.3821,0.0000,255.0000,99.4987,30191,1.0000
2571,dataset\20. ememes\ememes0002597.jpg,474,348,256,6753.7246,116.0022,0.0000,255.0000,85.9559,34084,1.0000
2572,dataset\20. ememes\ememes0002598.jpg,474,447,256,4133.8052,185.4930,0.0000,255.0000,53.3190,25506,1.0000
2573,dataset\20. ememes\ememes0002599.jpg,474,328,256,3401.4177,111.5582,0.0000,255.0000,71.6446,26430,1.0000
2574,dataset\20. ememes\ememes0002600.jpg,474,309,256,5736.9775,119.5981,0.0000,255.0000,73.0991,29884,1.0000
2575,dataset\20. ememes\ememes0002601.jpg,474,252,256,4014.4629,129.9333,0.0000,255.0000,81.7429,26566,1.0000
2576,dataset\20. ememes\ememes0002602.jpg,540,537,256,6802.0972,166.5004,0.0000,255.0000,90.4196,40974,1.0000
2577,dataset\20. ememes\ememes0002603.jpg,719,405,256,5329.3550,78.4082,0.0000,255.0000,67.8142,44983,1.0000
2578,dataset\20. ememes\ememes0002604.jpg,474,266,256,4574.3965,110.5655,0.0000,255.0000,53.5345,23792,1.0000
2579,dataset\20. ememes\ememes0002605.jpg,474,592,256,5340.6079,145.1529,0.0000,255.0000,68.8287,52252,1.0000
2580,dataset\20. ememes\ememes0002606.jpg,474,517,256,13018.0098,208.5961,0.0000,255.0000,72.2690,46709,1.0000
2581,dataset\20. ememes\ememes0002607.jpg,474,631,256,11093.7637,106.4627,0.0000,255.0000,76.0048,64787,1.0000
2582,dataset\20. ememes\ememes0002608.jpg,474,364,256,4919.9653,132.6330,0.0000,255.0000,75.5454,35821,1.0000
2583,dataset\20. ememes\ememes0002609.jpg,1080,1080,256,7683.5220,137.9857,0.0000,255.0000,91.0562,134767,1.0000
2584,dataset\20. ememes\ememes0002610.jpg,474,343,256,8250.8096,138.8704,0.0000,255.0000,71.6284,31548,1.0000
2585,dataset\20. ememes\ememes0002611.jpg,474,342,256,7104.0903,144.0827,0.0000,255.0000,86.3160,37882,1.0000
2586,dataset\20. ememes\ememes0002612.jpg,474,568,256,3656.5381,89.3578,0.0000,255.0000,43.0866,55212,1.0000
2587,dataset\20. ememes\ememes0002613.jpg,474,603,256,4598.6089,157.3791,0.0000,255.0000,66.4964,52035,1.0000
2588,dataset\20. ememes\ememes0002614.jpg,474,342,256,5423.3721,121.1708,0.0000,255.0000,78.7514,26974,1.0000
2589,dataset\20. ememes\ememes0002615.jpg,474,319,256,1891.9440,103.8372,0.0000,255.0000,62.3870,28435,1.0000
2590,dataset\20. ememes\ememes0002616.jpg,474,425,256,14056.9492,162.2267,0.0000,255.0000,84.1571,36416,1.0000
2591,dataset\20. ememes\ememes0002617.jpg,474,343,256,5534.3164,141.3545,0.0000,255.0000,73.2341,32461,1.0000
2592,dataset\20. ememes\ememes0002618.jpg,474,327,256,10486.9814,207.9881,0.0000,255.0000,72.1000,31352,1.0000
2593,dataset\20. ememes\ememes0002619.jpg,474,266,256,1004.8475,152.1888,0.0000,255.0000,67.3120,18360,1.0000
2594,dataset\20. ememes\ememes0002621.jpg,474,580,256,6026.3550,116.6572,0.0000,255.0000,94.0503,35645,1.0000
2595,dataset\20. ememes\ememes0002622.jpg,474,468,256,11971.2012,221.3030,0.0000,255.0000,61.6957,35036,1.0000
2596,dataset\20. ememes\ememes0002623.jpg,474,551,256,8051.4443,150.4585,0.0000,255.0000,95.9132,44182,1.0000
2597,dataset\20. ememes\ememes0002624.jpg,474,343,256,2412.2249,53.6297,0.0000,255.0000,55.0760,30387,1.0000
2598,dataset\20. ememes\ememes0002625.jpg,474,694,256,4538.5283,202.8835,0.0000,255.0000,60.1698,40331,1.0000
2599,dataset\20. ememes\ememes0002626.jpg,474,453,256,5135.2358,128.3027,0.0000,255.0000,70.9139,42310,1.0000
2600,dataset\20. ememes\ememes0002627.jpg,474,326,256,6402.3032,149.8759,0.0000,255.0000,81.1406,33383,1.0000
2601,dataset\20. ememes\ememes0002628.jpg,480,348,256,4594.0649,137.6385,0.0000,255.0000,86.5627,30572,1.0000
2602,dataset\20. ememes\ememes0002629.jpg,474,419,256,10290.2754,131.1686,0.0000,255.0000,77.4374,47549,1.0000
2603,dataset\20. ememes\ememes0002630.jpg,474,345,256,5962.5508,115.2428,0.0000,255.0000,75.5130,30322,1.0000
2604,dataset\20. ememes\ememes0002631.jpg,474,339,256,8180.0215,89.0593,0.0000,255.0000,89.3535,28901,1.0000
2605,dataset\20. ememes\ememes0002632.jpg,474,371,256,5004.6279,135.4839,0.0000,255.0000,82.1406,32534,1.0000
2606,dataset\20. ememes\ememes0002633.jpg,474,349,256,2452.9763,136.1399,0.0000,255.0000,51.9286,22974,1.0000
2607,dataset\20. ememes\ememes0002634.jpg,474,474,256,7308.4570,95.5642,0.0000,255.0000,68.6161,46852,1.0000
2608,dataset\20. ememes\ememes0002635.jpg,474,474,256,5826.2065,179.8280,0.0000,255.0000,55.4671,36672,1.0000
2609,dataset\20. ememes\ememes0002636.jpg,474,580,256,5802.9746,151.8095,0.0000,255.0000,74.0529,49545,1.0000
2610,dataset\20. ememes\ememes0002637.jpg,474,474,256,6742.6719,189.2909,0.0000,255.0000,67.1059,34391,1.0000
2611,dataset\20. ememes\ememes0002638.jpg,474,375,256,4636.4336,153.4444,0.0000,255.0000,71.9646,38316,1.0000
2612,dataset\20. ememes\ememes0002639.jpg,474,406,256,6863.9072,170.5296,0.0000,255.0000,82.3767,27913,1.0000
2613,dataset\20. ememes\ememes0002640.jpg,474,453,256,5903.2949,115.6872,0.0000,255.0000,83.5540,34814,1.0000
2614,dataset\20. ememes\ememes0002641.jpg,474,424,256,14285.5732,166.5703,0.0000,255.0000,60.5777,52238,1.0000
2615,dataset\20. ememes\ememes0002642.jpg,474,632,256,3641.6292,106.8916,0.0000,255.0000,57.8629,40739,1.0000
2616,dataset\20. ememes\ememes0002643.jpg,474,466,256,2718.5352,109.4460,0.0000,255.0000,66.0976,34694,1.0000
2617,dataset\20. ememes\ememes0002644.jpg,474,345,256,5602.7998,119.8736,0.0000,255.0000,72.4794,31645,1.0000
2618,dataset\20. ememes\ememes0002645.jpg,474,437,256,6296.1118,140.0020,0.0000,255.0000,69.5248,39973,1.0000
2619,dataset\20. ememes\ememes0002646.jpg,474,474,256,5837.7798,128.9563,0.0000,255.0000,81.5520,35682,1.0000
2620,dataset\20. ememes\ememes0002647.jpg,474,442,256,9895.0801,171.5495,0.0000,255.0000,71.1779,43754,1.0000
2621,dataset\20. ememes\ememes0002648.jpg,474,428,256,4263.8506,145.0291,0.0000,255.0000,86.0760,27069,1.0000
2622,dataset\20. ememes\ememes0002649.jpg,474,486,256,4904.8755,159.8693,0.0000,255.0000,66.3171,30431,1.0000
2623,dataset\20. ememes\ememes0002650.jpg,720,720,256,13234.4658,135.7045,0.0000,255.0000,85.7367,99747,1.0000
2624,dataset\20. ememes\ememes0002651.jpg,474,456,256,4669.9683,147.0118,0.0000,255.0000,69.8626,35715,1.0000
2625,dataset\20. ememes\ememes0002652.jpg,474,474,256,4493.3403,101.5523,0.0000,255.0000,68.8638,36151,1.0000
2626,dataset\20. ememes\ememes0002653.jpg,474,299,256,3504.1841,58.7189,0.0000,255.0000,45.7103,22489,1.0000
2627,dataset\20. ememes\ememes0002654.jpg,452,762,256,9081.1094,166.6753,0.0000,255.0000,61.0028,46446,1.0000
2628,dataset\20. ememes\ememes0002655.jpg,474,353,256,6235.6797,131.0838,0.0000,255.0000,90.0148,30811,1.0000
2629,dataset\20. ememes\ememes0002656.jpg,474,375,256,6073.6924,153.3964,0.0000,255.0000,59.1341,40074,1.0000
2630,dataset\20. ememes\ememes0002657.jpg,474,355,256,5319.0386,169.1850,0.0000,255.0000,63.8497,36119,1.0000
2631,dataset\20. ememes\ememes0002658.jpg,474,291,256,3723.1287,129.8784,0.0000,255.0000,64.7084,23241,1.0000
2632,dataset\20. ememes\ememes0002659.jpg,474,391,256,6338.7207,128.7035,0.0000,255.0000,82.2442,33112,1.0000
2633,dataset\20. ememes\ememes0002660.jpg,474,386,256,6688.0610,102.1434,0.0000,255.0000,79.7858,34864,1.0000
2634,dataset\20. ememes\ememes0002661.jpg,474,631,256,11484.1826,106.3944,0.0000,255.0000,75.6125,64863,1.0000
2635,dataset\20. ememes\ememes0002662.jpg,474,366,256,10428.1729,134.9397,0.0000,255.0000,85.6085,43855,1.0000
2636,dataset\20. ememes\ememes0002663.jpg,474,387,256,5842.3262,140.3174,0.0000,255.0000,75.7793,34319,1.0000
2637,dataset\20. ememes\ememes0002664.jpg,474,316,256,3375.6592,127.8431,0.0000,255.0000,68.1126,26770,1.0000
2638,dataset\20. ememes\ememes0002665.jpg,474,402,256,3245.9150,183.8027,0.0000,255.0000,54.8178,25030,1.0000
2639,dataset\20. ememes\ememes0002666.jpg,474,469,256,8781.3164,171.0089,0.0000,255.0000,77.9122,38724,1.0000
2640,dataset\20. ememes\ememes0002667.jpg,474,330,256,6953.1104,125.4693,0.0000,255.0000,77.7514,37307,1.0000
2641,dataset\20. ememes\ememes0002668.jpg,474,297,256,4520.6030,106.5307,0.0000,255.0000,66.7660,32206,1.0000
2642,dataset\20. ememes\ememes0002669.jpg,474,474,256,7732.0669,165.9575,0.0000,255.0000,85.8099,31931,1.0000
2643,dataset\20. ememes\ememes0002670.jpg,474,310,256,7921.4116,135.1419,0.0000,255.0000,91.0743,34374,1.0000
2644,dataset\20. ememes\ememes0002671.jpg,474,347,256,7133.2534,215.6439,0.0000,255.0000,65.5630,21704,1.0000
2645,dataset\20. ememes\ememes0002672.jpg,474,313,256,3548.3865,119.9465,0.0000,255.0000,78.1007,29017,1.0000
2646,dataset\20. ememes\ememes0002673.jpg,474,320,256,2251.1833,146.7123,0.0000,255.0000,62.1914,23508,1.0000
2647,dataset\20. ememes\ememes0002674.jpg,474,592,256,4859.4639,115.1158,0.0000,255.0000,66.9523,30018,1.0000
2648,dataset\20. ememes\ememes0002675.jpg,474,249,256,3567.7866,56.5915,0.0000,255.0000,55.1241,20834,1.0000
2649,dataset\20. ememes\ememes0002676.jpg,474,412,256,10871.8945,135.1158,0.0000,255.0000,69.0027,52159,1.0000
2650,dataset\20. ememes\ememes0002677.jpg,474,447,256,7523.0151,107.7413,0.0000,255.0000,83.9298,45521,1.0000
2651,dataset\20. ememes\ememes0002678.jpg,474,453,256,2964.4998,88.9065,0.0000,255.0000,52.9783,21513,1.0000
2652,dataset\20. ememes\ememes0002679.jpg,474,393,256,4345.8896,121.2156,0.0000,255.0000,75.6197,29627,1.0000
2653,dataset\20. ememes\ememes0002680.jpg,474,313,256,7568.5127,123.5598,0.0000,255.0000,82.3207,31160,1.0000
2654,dataset\20. ememes\ememes0002681.jpg,474,392,256,4919.6514,150.0207,0.0000,255.0000,76.7561,27745,1.0000
2655,dataset\20. ememes\ememes0002682.jpg,474,570,256,5005.1587,190.5899,0.0000,255.0000,83.0532,30418,1.0000
2656,dataset\20. ememes\ememes0002683.jpg,474,380,256,4513.0068,106.6205,0.0000,255.0000,90.4704,30238,1.0000
2657,dataset\20. ememes\ememes0002684.jpg,474,447,256,7204.5176,158.8811,0.0000,255.0000,70.2667,46218,1.0000
2658,dataset\20. ememes\ememes0002685.jpg,474,311,256,3085.4951,92.1793,0.0000,255.0000,67.5736,25721,1.0000
2659,dataset\20. ememes\ememes0002686.jpg,474,630,256,7519.1230,138.7083,0.0000,255.0000,60.0295,62668,1.0000
2660,dataset\20. ememes\ememes0002687.jpg,474,402,256,2451.5620,105.6916,0.0000,255.0000,71.7342,22685,1.0000
2661,dataset\20. ememes\ememes0002688.jpg,474,412,256,7582.5635,167.1540,0.0000,255.0000,66.5053,49973,1.0000
2662,dataset\20. ememes\ememes0002689.jpg,474,444,256,2684.5603,99.6224,0.0000,255.0000,58.7005,40393,1.0000
2663,dataset\20. ememes\ememes0002690.jpg,474,466,256,2651.5288,170.0744,0.0000,255.0000,63.5883,25817,1.0000
2664,dataset\20. ememes\ememes0002691.jpg,474,566,256,14227.2793,171.7535,0.0000,255.0000,74.1559,48544,1.0000
2665,dataset\20. ememes\ememes0002692.jpg,474,368,256,2462.5190,175.1314,0.0000,255.0000,82.5748,20884,1.0000
2666,dataset\20. ememes\ememes0002693.jpg,474,259,256,3344.0518,107.3297,0.0000,255.0000,66.8134,19310,1.0000
2667,dataset\20. ememes\ememes0002694.jpg,474,514,256,8893.5957,166.2076,0.0000,255.0000,72.6322,53260,1.0000
2668,dataset\20. ememes\ememes0002695.jpg,474,233,256,3731.3347,80.2431,0.0000,255.0000,80.5687,21763,1.0000
2669,dataset\20. ememes\ememes0002696.jpg,474,266,256,6750.0107,98.0819,0.0000,255.0000,57.1773,31778,1.0000
2670,dataset\20. ememes\ememes0002697.jpg,474,355,256,5476.3633,137.6261,0.0000,255.0000,60.1441,39911,1.0000
2671,dataset\20. ememes\ememes0002698.jpg,474,221,256,7239.1494,96.8577,0.0000,255.0000,76.0925,25271,1.0000
2672,dataset\20. ememes\ememes0002699.jpg,474,426,256,7363.8457,109.2315,0.0000,255.0000,82.6200,35943,1.0000
2673,dataset\20. ememes\ememes0002700.jpg,474,317,256,5394.7759,68.0829,0.0000,255.0000,92.1702,25094,1.0000
2674,dataset\20. ememes\ememes0002701.jpg,474,533,256,4791.0508,94.0015,0.0000,255.0000,63.4682,44851,1.0000
2675,dataset\20. ememes\ememes0002702.jpg,474,474,256,8955.4756,182.9871,0.0000,255.0000,85.0374,41215,1.0000
2676,dataset\20. ememes\ememes0002703.jpg,474,638,256,16073.5693,149.5964,0.0000,255.0000,83.6980,61999,1.0000
2677,dataset\20. ememes\ememes0002704.jpg,474,264,256,4628.3018,94.7464,0.0000,255.0000,69.6442,28427,1.0000
2678,dataset\20. ememes\ememes0002705.jpg,474,593,256,4232.9614,87.3087,0.0000,255.0000,66.9593,52440,1.0000
2679,dataset\20. ememes\ememes0002706.jpg,474,474,256,11278.5107,229.1998,0.0000,255.0000,56.6028,22308,1.0000
2680,dataset\20. ememes\ememes0002707.jpg,474,592,256,5768.8438,160.9345,0.0000,255.0000,79.8548,54783,1.0000
2681,dataset\20. ememes\ememes0002708.jpg,474,587,256,15875.5771,148.2706,0.0000,255.0000,84.6250,58536,1.0000
2682,dataset\20. ememes\ememes0002709.jpg,457,762,256,19322.4336,84.2740,0.0000,255.0000,56.4905,82147,1.0000
2683,dataset\20. ememes\ememes0002710.jpg,474,396,256,4947.7686,118.8210,0.0000,255.0000,81.8247,42705,1.0000
2684,dataset\20. ememes\ememes0002711.jpg,474,413,256,8465.8418,147.8329,0.0000,255.0000,53.3452,38557,1.0000
2685,dataset\20. ememes\ememes0002712.jpg,474,490,256,8013.8408,143.9486,0.0000,255.0000,72.4135,45894,1.0000
2686,dataset\20. ememes\ememes0002713.jpg,474,674,256,5727.6270,132.4848,0.0000,255.0000,60.8728,60010,1.0000
2687,dataset\20. ememes\ememes0002714.jpg,474,440,256,4359.1201,181.1579,0.0000,255.0000,91.2299,22025,1.0000
2688,dataset\20. ememes\ememes0002715.jpg,474,403,256,5627.2788,126.6344,0.0000,255.0000,86.6274,28766,1.0000
2689,dataset\20. ememes\ememes0002716.jpg,474,337,256,6681.0000,149.1324,0.0000,255.0000,71.5621,29561,1.0000
2690,dataset\20. ememes\ememes0002717.jpg,474,419,256,6689.5024,110.1398,0.0000,255.0000,79.4846,42492,1.0000
2691,dataset\20. ememes\ememes0002718.jpg,474,263,256,9288.3545,96.4501,0.0000,255.0000,52.4669,34250,1.0000
2692,dataset\20. ememes\ememes0002719.jpg,474,364,256,3769.6169,215.1389,0.0000,255.0000,72.0680,14219,1.0000
2693,dataset\20. ememes\ememes0002720.jpg,474,383,256,4402.0503,228.2427,0.0000,255.0000,51.7292,18243,1.0000
2694,dataset\20. ememes\ememes0002721.jpg,474,437,256,4834.5942,85.5549,0.0000,255.0000,58.7379,42063,1.0000
2695,dataset\20. ememes\ememes0002722.jpg,474,324,256,2778.3811,91.0950,0.0000,255.0000,48.5781,24327,1.0000
2696,dataset\20. ememes\ememes0002723.jpg,480,352,256,6935.1729,101.3967,0.0000,255.0000,51.0981,36906,1.0000
2697,dataset\20. ememes\ememes0002724.jpg,474,725,256,12377.3857,169.6795,0.0000,255.0000,84.8101,60582,1.0000
2698,dataset\20. ememes\ememes0002725.jpg,474,326,256,6372.4443,106.9486,0.0000,255.0000,84.2676,33036,1.0000
2699,dataset\20. ememes\ememes0002726.jpg,474,401,256,2429.5518,163.9291,0.0000,255.0000,87.0812,23203,1.0000
2700,dataset\20. ememes\ememes0002727.jpg,474,459,256,6962.3149,112.5446,0.0000,255.0000,89.4613,47098,1.0000
2701,dataset\20. ememes\ememes0002728.jpg,474,464,256,6483.5366,109.3610,0.0000,255.0000,63.7510,40314,1.0000
2702,dataset\20. ememes\ememes0002729.jpg,474,737,256,17027.8633,234.1270,0.0000,255.0000,48.1878,44772,1.0000
2703,dataset\20. ememes\ememes0002730.jpg,474,526,256,14893.0703,195.2621,0.0000,255.0000,78.3404,49165,1.0000
2704,dataset\20. ememes\ememes0002731.jpg,474,424,256,4564.2051,75.9361,0.0000,255.0000,88.8161,32695,1.0000
2705,dataset\20. ememes\ememes0002732.jpg,474,686,256,6997.8394,154.7588,0.0000,255.0000,96.2342,45543,1.0000
2706,dataset\20. ememes\ememes0002733.jpg,474,523,256,12605.8252,127.1127,0.0000,255.0000,62.3110,73240,1.0000
2707,dataset\20. ememes\ememes0002734.jpg,474,632,256,13727.9102,132.4300,0.0000,255.0000,74.0800,73153,1.0000
2708,dataset\20. ememes\ememes0002735.jpg,474,474,256,2565.5139,96.2452,0.0000,255.0000,55.4957,40986,1.0000
2709,dataset\20. ememes\ememes0002736.jpg,474,437,256,5497.4756,168.2562,0.0000,255.0000,62.1311,37931,1.0000
2710,dataset\20. ememes\ememes0002737.jpg,474,272,256,5576.3936,132.6720,0.0000,255.0000,86.2668,28865,1.0000
2711,dataset\20. ememes\ememes0002738.jpg,474,500,256,9416.1104,134.2120,0.0000,255.0000,98.0783,39151,1.0000
2712,dataset\20. ememes\ememes0002739.jpg,474,340,256,5733.3433,149.5814,0.0000,255.0000,116.6388,17927,1.0000
2713,dataset\20. ememes\ememes0002740.jpg,474,474,256,3071.8015,106.9370,0.0000,255.0000,63.2208,31992,1.0000
2714,dataset\20. ememes\ememes0002741.jpg,474,368,256,4795.1777,160.8148,0.0000,255.0000,60.3261,32079,1.0000
2715,dataset\20. ememes\ememes0002742.jpg,474,469,256,6359.9629,107.2911,0.0000,255.0000,81.7448,44350,1.0000
2716,dataset\20. ememes\ememes0002743.jpg,474,382,256,4805.3042,100.7168,0.0000,255.0000,83.3625,26952,1.0000
2717,dataset\20. ememes\ememes0002744.jpg,474,316,256,4697.3853,92.7065,0.0000,255.0000,85.0277,27887,1.0000
2718,dataset\20. ememes\ememes0002745.jpg,474,672,256,5653.7588,95.0511,0.0000,255.0000,58.4987,63359,1.0000
2719,dataset\20. ememes\ememes0002746.jpg,474,346,256,12988.7803,137.8122,0.0000,255.0000,77.5724,40706,1.0000
2720,dataset\20. ememes\ememes0002747.jpg,474,553,256,4560.1807,147.1301,0.0000,255.0000,63.5064,38027,1.0000
2721,dataset\20. ememes\ememes0002748.jpg,474,355,256,4519.9741,78.8977,0.0000,255.0000,47.0013,34019,1.0000
2722,dataset\20. ememes\ememes0002749.jpg,474,470,256,4534.6250,230.9716,0.0000,255.0000,52.6309,18918,1.0000
2723,dataset\20. ememes\ememes0002751.jpg,474,477,256,5014.0737,136.9504,0.0000,255.0000,67.0284,35302,1.0000
2724,dataset\20. ememes\ememes0002752.jpg,474,266,256,7302.4722,80.6374,0.0000,255.0000,58.5215,27276,1.0000
2725,dataset\20. ememes\ememes0002753.jpg,474,393,256,5535.8022,170.8651,0.0000,255.0000,63.3176,33723,1.0000
2726,dataset\20. ememes\ememes0002754.jpg,474,336,256,6538.2852,127.1925,0.0000,255.0000,59.5598,35472,1.0000
2727,dataset\20. ememes\ememes0002755.jpg,474,616,256,5086.5093,61.5582,0.0000,255.0000,83.3330,32148,1.0000
2728,dataset\20. ememes\ememes0002756.jpg,474,338,256,11904.5986,144.0135,0.0000,255.0000,65.3587,40026,1.0000
2729,dataset\20. ememes\ememes0002757.jpg,474,326,256,3635.2646,126.8419,0.0000,255.0000,74.0168,26384,1.0000
2730,dataset\20. ememes\ememes0002758.jpg,474,392,256,10093.7832,238.5708,0.0000,255.0000,39.2628,20611,1.0000
2731,dataset\20. ememes\ememes0002759.jpg,474,355,256,8106.7368,79.3400,0.0000,255.0000,87.1439,38464,1.0000
2732,dataset\20. ememes\ememes0002760.jpg,474,440,256,4459.8037,181.6513,0.0000,255.0000,92.0604,21745,1.0000
2733,dataset\20. ememes\ememes0002761.jpg,474,547,256,5888.8057,170.2530,0.0000,255.0000,89.3266,25041,1.0000
2734,dataset\20. ememes\ememes0002762.jpg,474,337,256,5637.9941,110.4417,0.0000,255.0000,56.6021,32046,1.0000
2735,dataset\20. ememes\ememes0002763.jpg,474,387,256,7461.2686,119.0236,0.0000,255.0000,50.0729,34723,1.0000
2736,dataset\20. ememes\ememes0002764.jpg,474,265,256,1745.4480,124.6299,0.0000,255.0000,51.9479,21967,1.0000
2737,dataset\20. ememes\ememes0002765.jpg,720,528,256,6924.7339,158.9358,0.0000,255.0000,89.8839,50433,1.0000
2738,dataset\20. ememes\ememes0002766.jpg,474,301,256,3543.8247,185.7753,0.0000,255.0000,64.3238,22843,1.0000
2739,dataset\20. ememes\ememes0002767.jpg,474,424,256,3916.3472,207.0585,0.0000,255.0000,52.3515,22501,1.0000
2740,dataset\20. ememes\ememes0002768.jpg,474,667,256,14615.1299,124.4547,0.0000,255.0000,65.5224,92170,1.0000
2741,dataset\20. ememes\ememes0002769.jpg,474,333,256,8190.2905,113.9702,0.0000,255.0000,79.9689,40047,1.0000
2742,dataset\20. ememes\ememes0002770.jpg,474,418,256,4863.5557,131.9551,0.0000,255.0000,74.7138,39523,1.0000
2743,dataset\20. ememes\ememes0002771.jpg,474,377,256,6357.8726,161.9727,0.0000,255.0000,80.9915,25270,1.0000
2744,dataset\20. ememes\ememes0002772.jpg,1000,744,256,24678.0293,172.9898,0.0000,255.0000,80.0659,161054,1.0000
2745,dataset\20. ememes\ememes0002773.jpg,474,642,256,4045.8208,120.1255,0.0000,255.0000,76.8515,43599,1.0000
2746,dataset\20. ememes\ememes0002774.jpg,480,268,256,4142.6470,122.9775,0.0000,255.0000,57.2284,28756,1.0000
2747,dataset\20. ememes\ememes0002775.jpg,474,568,256,4913.6411,89.2551,0.0000,255.0000,44.4076,57702,1.0000
2748,dataset\20. ememes\ememes0002776.jpg,474,326,256,6481.0972,212.1177,0.0000,255.0000,81.7683,22960,1.0000
2749,dataset\20. ememes\ememes0002777.jpg,474,390,256,7369.5078,129.4077,0.0000,255.0000,70.4013,30983,1.0000
2750,dataset\20. ememes\ememes0002778.jpg,474,425,256,6778.7222,95.0735,0.0000,255.0000,83.6525,28003,1.0000
2751,dataset\20. ememes\ememes0002779.jpg,1109,1400,256,11682.8936,135.9882,0.0000,255.0000,99.8124,181327,1.0000
